C(curve)[T.Y],C(surf_typ)[T.B],C(surf_typ)[T.P],log_aadt,lanewid,avg_grad
0,0,0,11.82041016,13.46875,0.007154
0,0,0,11.82114519,13.46875,0.007154
0,0,0,11.82187967,13.46875,0.007154
0,0,0,11.82261362,13.46875,0.007154
0,0,0,11.82334702,13.46875,0.007154
0,0,0,11.82407989,13.46875,0.007154
0,0,0,11.82481223,13.46875,0.007154
0,0,0,11.82554402,13.46875,0.007154
0,0,0,11.82627528,13.46875,0.007154
0,0,0,11.82700601,13.46875,0.007154
0,0,0,11.8277362,13.46875,0.007154
0,0,0,11.82846587,13.46875,0.007154
0,0,0,11.82919499,13.46875,0.007154
0,0,0,11.82992359,13.46875,0.007154
0,0,0,11.83065166,13.46875,0.007154
0,0,0,11.8313792,13.46875,0.007154
0,0,0,11.8321062,13.46875,0.007154
0,0,0,11.83283268,13.46875,0.007154
0,0,0,11.83355864,13.46875,0.007154
0,0,0,11.83428406,13.46875,0.007154
0,0,0,11.83500896,13.46875,0.007154
0,0,0,11.83573334,13.46875,0.007154
0,0,0,11.83645719,13.46875,0.007154
0,0,0,11.83718052,13.46875,0.007154
0,0,0,11.83790332,13.46875,0.007154
0,0,0,11.8386256,13.46875,0.007154
0,0,0,11.83934737,13.46875,0.007154
0,0,0,11.84006861,13.46875,0.007154
0,0,0,11.84078933,13.46875,0.007154
0,0,0,11.84150953,13.46875,0.007154
0,0,0,11.84222921,13.46875,0.007154
0,0,0,11.84294838,13.46875,0.007154
0,0,0,11.84366703,13.46875,0.007154
0,0,0,11.84438516,13.46875,0.007154
0,0,0,11.84510278,13.46875,0.007154
0,0,0,11.84581988,13.46875,0.007154
0,0,0,11.84653647,13.46875,0.007154
0,0,0,11.84725255,13.46875,0.007154
0,0,0,11.84796811,13.46875,0.007154
0,0,0,11.84868316,13.46875,0.007154
0,0,0,11.8493977,13.46875,0.007154
0,0,0,11.85011173,13.46875,0.007154
0,0,0,11.85082525,13.46875,0.007154
0,0,0,11.85153827,13.46875,0.007154
0,0,0,11.85225077,13.46875,0.007154
0,0,0,11.85296277,13.46875,0.007154
0,0,0,11.85367426,13.46875,0.007154
0,0,0,11.85438524,13.46875,0.007154
0,0,0,11.85509572,13.46875,0.007154
0,0,0,11.8558057,13.46875,0.007154
0,0,0,11.85651517,13.46875,0.007154
0,0,0,11.85722414,13.46875,0.007154
0,0,0,11.8579326,13.46875,0.007154
0,0,0,11.85864057,13.46875,0.007154
0,0,0,11.85934803,13.46875,0.007154
0,0,0,11.860055,13.46875,0.007154
0,0,0,11.86076146,13.46875,0.007154
0,0,0,11.86146743,13.46875,0.007154
0,0,0,11.86217289,13.46875,0.007154
0,0,0,11.86287786,13.46875,0.007154
0,0,0,11.86358234,13.46875,0.007154
0,0,0,11.86428631,13.46875,0.007154
0,0,0,11.8649898,13.46875,0.007154
0,0,0,11.86569278,13.46875,0.007154
0,0,0,11.86639528,13.46875,0.007154
0,0,0,11.86709728,13.46875,0.007154
0,0,0,11.86779879,13.46875,0.007154
0,0,0,11.8684998,13.46875,0.007154
0,0,0,11.86920033,13.46875,0.007154
0,0,0,11.86990036,13.46875,0.007154
0,0,0,11.87059991,13.46875,0.007154
0,0,0,11.87129897,13.46875,0.007154
0,0,0,11.87199753,13.46875,0.007154
0,0,0,11.87269561,13.46875,0.007154
0,0,0,11.87339321,13.46875,0.007154
0,0,0,11.87409031,13.46875,0.007154
0,0,0,11.87478694,13.46875,0.007154
0,0,0,11.87548307,13.46875,0.007154
0,0,0,11.87617872,13.46875,0.007154
0,0,0,11.87687389,13.46875,0.007154
0,0,0,11.87756858,13.46875,0.007154
0,0,0,11.87826278,13.46875,0.007154
0,0,0,11.8789565,13.46875,0.007154
0,0,0,11.87964974,13.46875,0.007154
0,0,0,11.88034251,13.46875,0.007154
0,0,0,11.88103479,13.46875,0.007154
0,0,0,11.88172659,13.46875,0.007154
0,0,0,11.88241791,13.46875,0.007154
0,0,0,11.88310876,13.46875,0.007154
0,0,0,11.88379913,13.46875,0.007154
0,0,0,11.88448902,13.46875,0.007154
0,0,0,11.88517844,13.46875,0.007154
0,0,0,11.88586738,13.46875,0.007154
0,0,0,11.88655585,13.46875,0.007154
0,0,0,11.88724384,13.46875,0.007154
0,0,0,11.88793137,13.46875,0.007154
0,0,0,11.88861841,13.46875,0.007154
0,0,0,11.88930499,13.46875,0.007154
0,0,0,11.8899911,13.46875,0.007154
0,0,0,11.89067673,13.46875,0.007154
0,0,0,11.8913619,13.46875,0.007154
0,0,0,11.8920466,13.46875,0.007154
0,0,0,11.89273083,13.46875,0.007154
0,0,0,11.89341459,13.46875,0.007154
0,0,0,11.89409788,13.46875,0.007154
0,0,0,11.89478071,13.46875,0.007154
0,0,0,11.89546307,13.46875,0.007154
0,0,0,11.89614496,13.46875,0.007154
0,0,0,11.8968264,13.46875,0.007154
0,0,0,11.89750736,13.46875,0.007154
0,0,0,11.89818787,13.46875,0.007154
0,0,0,11.89886791,13.46875,0.007154
0,0,0,11.89954749,13.46875,0.007154
0,0,0,11.9002266,13.46875,0.007154
0,0,0,11.90090526,13.46875,0.007154
0,0,0,11.90158345,13.46875,0.007154
0,0,0,11.90226119,13.46875,0.007154
0,0,0,11.90293847,13.46875,0.007154
0,0,0,11.90361529,13.46875,0.007154
0,0,0,11.90429165,13.46875,0.007154
0,0,0,11.90496755,13.46875,0.007154
0,0,0,11.905643,13.46875,0.007154
0,0,0,11.90631799,13.46875,0.007154
0,0,0,11.90699253,13.46875,0.007154
