rd_inv,milepost,caseno,accyr,rte_nbr,county,func_cls,month,daymth,acctype,severity,loc_type,rd_char1,rdsurf,light,weather
099,13.87,2010042861,2010,099,17,14,12,30,06,7,1,1,4,4,01
202,29.93,2010042862,2010,202,17,06,12,20,06,1,4,1,1,1,01
005P113135,0.15,2010042863,2010,005,27,11,12,20,06,7,4,2,1,1,02
005,120.88,2010042864,2010,005,27,11,12,20,06,1,4,1,1,4,02
007,47.56,2010042865,2010,007,27,14,12,21,06,1,5,1,2,1,02
410,2.47,2010042866,2010,410,27,12,12,22,33,1,4,1,1,1,02
410,2.32,2010042867,2010,410,27,12,12,22,33,1,4,1,1,1,02
202,29.13,2010042868,2010,202,17,06,12,20,03,1,1,1,1,4,01
011,20.26,2010042869,2010,011,37,14,12,22,04,1,4,5,1,1,01
524,4.5,2010042870,2010,524,31,14,12,21,02,1,6,1,1,4,02
527,7.28,2010042872,2010,527,31,14,12,23,05,1,5,1,2,1,02
527,8.85,2010042873,2010,527,31,14,12,21,11,1,1,1,1,4,03
164,0.07,2010042874,2010,164,17,16,12,20,04,1,1,1,1,4,02
005Q110481,0.09,2010042875,2010,005,34,11,12,23,06,1,4,6,2,1,02
104,25.65,2010042876,2010,104,31,14,12,23,33,1,4,6,2,4,03
099,38.77,2010042877,2010,099,31,14,12,20,13,1,3,1,2,4,02
522,3.47,2010042878,2010,522,17,14,12,23,03,1,1,1,1,4,02
202,7.27,2010042879,2010,202,17,14,12,30,04,1,4,1,1,4,02
090,97.18,2010042880,2010,090,19,01,12,22,02,1,4,1,2,1,04
005Q116597,0,2010042881,2010,005,17,11,12,22,02,1,1,2,1,1,01
005R114983,0.6,2010042882,2010,005,17,11,12,22,06,1,1,1,1,1,01
012,86.98,2010042883,2010,012,32,14,12,21,06,1,1,1,2,4,02
090Q128156,0.03,2010042885,2010,090,32,11,12,22,04,1,4,6,1,1,02
012,348.91,2010042886,2010,012,36,02,12,21,34,6,4,6,1,6,01
082LX03324,0.06,2010042887,2010,082,39,11,12,21,06,1,1,2,2,1,02
519,0.24,2010042888,2010,519,17,14,12,23,04,1,1,1,2,1,02
099,11.84,2010042889,2010,099,17,14,12,23,05,1,1,2,2,4,02
539,11.19,2010042890,2010,539,37,14,12,30,06,1,2,1,1,4,01
516,8.04,2010042891,2010,516,17,14,12,19,06,1,4,1,2,1,01
101,86.96,2010042892,2010,101,14,14,12,21,06,1,5,1,1,4,01
012,27.06,2010042893,2010,012,14,02,12,20,32,6,4,1,1,6,01
524,5.81,2010042894,2010,524,31,16,12,23,07,7,3,1,2,1,03
527,2.39,2010042895,2010,527,31,14,12,23,06,1,1,1,2,4,03
291,1.12,2010042896,2010,291,32,14,12,19,33,1,1,2,4,4,02
008,19.26,2010042897,2010,008,34,02,12,23,60,7,4,5,2,1,01
510,1.71,2010042898,2010,510,34,16,12,20,13,1,A,5,2,1,02
005,125.54,2010042899,2010,005,27,11,12,23,06,1,5,1,2,1,02
005,154.62,2010042901,2010,005,17,11,12,21,33,1,4,1,1,1,02
005,154.53,2010042902,2010,005,17,11,12,23,06,1,5,1,2,1,03
005,154.08,2010042903,2010,005,17,11,12,23,06,7,4,5,2,1,03
005,153.21,2010042904,2010,005,17,11,12,23,06,7,4,2,2,1,03
524,4.37,2010042905,2010,524,31,14,12,20,07,1,1,2,2,1,03
524,4.25,2010042906,2010,524,31,14,12,21,07,6,1,1,1,4,01
527,10.98,2010042907,2010,527,31,14,12,21,04,1,4,1,1,4,02
202,7.04,2010042908,2010,202,17,14,12,30,05,1,4,1,3,2,02
202COREDMND,0,2010042909,2010,202,17,14,12,23,06,7,1,5,2,1,03
026,34.19,2010042910,2010,026,01,02,12,22,62,1,4,2,3,1,04
281,6.1,2010042911,2010,281,13,02,12,22,50,6,4,1,4,6,05
155,8,2010042912,2010,155,13,06,12,22,34,1,4,6,3,6,05
090,187.56,2010042913,2010,090,13,01,12,22,50,1,4,1,3,1,04
243,18.8,2010042914,2010,243,13,06,12,22,50,1,4,3,2,1,01
090R117629,0.19,2010042915,2010,090,13,11,12,22,33,6,4,2,2,6,02
099,8.25,2010042916,2010,099,17,14,12,23,33,1,1,1,2,4,01
290,2.83,2010042917,2010,290,32,14,12,22,34,0,4,1,3,4,04
099,33.2,2010042918,2010,099,17,14,12,30,06,1,1,1,1,1,01
005R517269,0.12,2010042919,2010,005,17,11,12,23,06,7,1,1,2,4,03
167,25.54,2010042920,2010,167,17,12,12,19,02,7,5,1,2,4,03
003,38.98,2010042921,2010,003,18,12,12,19,04,1,4,6,2,1,01
007,52.2,2010042922,2010,007,27,14,12,19,06,1,4,1,2,4,03
167,2.87,2010042923,2010,167,27,14,12,19,07,5,5,1,4,1,01
005,167.35,2010042924,2010,005,17,11,12,19,06,1,4,1,1,1,01
005,167.27,2010042925,2010,005,17,11,12,19,05,1,4,1,1,1,01
028,16.54,2010042926,2010,028,09,02,12,19,34,7,4,6,3,6,04
099,27.8,2010042927,2010,099,31,14,12,19,13,5,1,6,1,4,02
005,162.06,2010042928,2010,005,17,11,12,19,05,7,4,1,1,1,01
005,0.2,2010042929,2010,005,06,11,12,19,15,1,4,1,2,4,03
005,135.49,2010042930,2010,005,27,11,12,20,06,1,4,5,1,4,01
090,63.66,2010042931,2010,090,19,01,12,20,33,1,4,5,2,6,02
090,93.57,2010042932,2010,090,19,01,12,20,33,1,4,3,3,1,04
003R103758,0.22,2010042933,2010,003,18,12,12,20,06,1,1,2,2,3,03
017,28.01,2010042934,2010,017,01,02,12,19,33,7,4,6,2,1,02
012,70.7,2010042935,2010,012,21,02,12,19,61,1,4,2,4,6,02
005,68.38,2010042936,2010,005,21,01,12,20,33,1,4,1,2,1,02
012,70.7,2010042937,2010,012,21,02,12,19,61,1,4,2,4,6,02
310,1.04,2010042938,2010,310,18,14,12,21,07,6,1,1,2,4,01
290,0.67,2010042939,2010,290,32,14,12,21,06,1,1,6,2,1,01
290,2.41,2010042940,2010,290,32,14,12,21,01,7,1,2,2,1,01
205,3.77,2010042941,2010,205,06,11,12,20,05,1,4,1,1,4,01
014,2.19,2010042942,2010,014,06,12,12,21,06,1,4,6,1,6,01
512,0.64,2010042943,2010,512,27,12,12,21,06,1,4,1,1,4,02
007,43.89,2010042944,2010,007,27,14,12,21,06,7,4,2,1,3,02
082,22.56,2010042945,2010,082,39,01,12,20,34,1,4,2,4,3,04
290,13.58,2010042946,2010,290,32,16,12,21,32,1,4,2,1,4,01
005S115326,0.45,2010042947,2010,005,17,11,12,21,05,1,4,2,1,4,03
005,147.4,2010042948,2010,005,17,11,12,21,06,1,4,2,2,6,03
904,0.81,2010042949,2010,904,32,07,12,21,32,1,4,1,8,6,01
536,3.16,2010042950,2010,536,29,16,12,21,33,1,4,1,1,3,02
099,38.32,2010042951,2010,099,31,14,12,21,04,1,2,1,1,4,01
522,7.21,2010042952,2010,522,17,14,12,21,06,1,1,1,1,1,01
099,46.69,2010042953,2010,099,31,14,12,21,06,1,3,1,1,4,01
526,4.45,2010042954,2010,526,31,12,12,21,06,7,1,1,1,4,01
090,132.53,2010042955,2010,090,19,01,12,20,32,1,4,6,2,6,02
181,0.24,2010042956,2010,181,17,14,12,22,71,6,1,1,1,4,01
502,2.68,2010042957,2010,502,06,02,12,21,06,1,4,1,1,1,02
405,7.67,2010042958,2010,405,17,11,12,21,33,1,4,2,2,4,02
167,14.73,2010042959,2010,167,17,12,12,21,60,7,5,1,2,6,01
405,7.19,2010042960,2010,405,17,11,12,21,06,1,4,1,1,2,02
101,364.47,2010042961,2010,101,34,12,12,22,32,1,4,5,1,4,01
016,1.55,2010042962,2010,016,27,12,12,21,06,7,4,1,1,1,01
101,83.43,2010042963,2010,101,14,14,12,21,13,1,1,1,2,4,03
520,6.6,2010042964,2010,520,17,12,12,21,06,7,4,5,1,4,02
405,14.64,2010042965,2010,405,17,11,12,21,33,1,4,1,1,4,02
090,280.05,2010042966,2010,090,32,11,12,21,06,7,8,2,8,4,01
195,66.36,2010042967,2010,195,32,02,12,22,34,1,4,6,3,6,04
002,280.09,2010042968,2010,002,32,14,12,22,12,1,1,1,2,4,04
002,282.72,2010042969,2010,002,32,14,12,22,05,1,1,1,2,1,01
009,16.48,2010042970,2010,009,31,12,12,22,06,1,1,2,1,4,01
090,113.69,2010042971,2010,090,19,01,12,22,50,7,4,1,3,1,04
005,89.81,2010042972,2010,005,34,01,12,22,06,1,4,1,1,6,02
090,86.18,2010042973,2010,090,19,01,12,22,50,6,4,2,3,6,04
090,95.03,2010042974,2010,090,19,01,12,22,33,6,4,6,3,1,04
090P510950,0.1,2010042975,2010,090,19,01,12,22,60,1,4,6,3,1,02
009,4.03,2010042976,2010,009,31,14,12,21,05,1,5,1,2,4,02
005RL005EXP,1.2,2010042977,2010,005,17,11,12,20,16,7,4,1,1,1,01
005,173.25,2010042978,2010,005,17,11,12,22,06,1,4,1,1,1,01
523,0,2010042979,2010,523,17,14,12,20,06,1,1,1,2,1,01
005RL005EXP,6.71,2010042980,2010,005,17,11,12,21,05,1,4,1,2,4,02
005,169.13,2010042981,2010,005,17,11,12,21,05,1,1,2,1,1,02
005,172.81,2010042982,2010,005,17,11,12,22,06,1,4,1,1,1,01
005,173.85,2010042983,2010,005,17,11,12,22,04,1,4,2,1,1,01
005,173.24,2010042984,2010,005,17,11,12,22,06,1,4,2,1,1,01
503,51.99,2010042985,2010,503,08,06,12,22,34,1,4,1,1,4,02
005,186.03,2010042986,2010,005,31,11,12,21,06,1,4,1,1,6,01
005,184.46,2010042987,2010,005,31,11,12,22,60,1,4,2,1,1,01
005,53.03,2010042988,2010,005,08,01,12,21,05,1,4,2,1,3,02
504,0.75,2010042989,2010,504,08,06,12,21,32,1,4,2,1,6,02
002,292.82,2010042990,2010,002,32,02,12,19,33,1,1,2,2,6,02
395,171.78,2010042991,2010,395,32,12,12,19,03,1,1,1,4,4,01
005,10.5,2010042992,2010,005,06,11,12,22,32,6,4,2,1,6,01
005,10.38,2010042993,2010,005,06,11,12,22,32,1,4,2,1,6,01
410,14.84,2010042994,2010,410,17,16,12,22,06,6,1,1,2,1,02
090,8.43,2010042995,2010,090,17,11,12,21,06,1,4,1,1,4,01
405CD01422,0.14,2010042996,2010,405,17,11,12,21,06,1,4,1,1,3,01
090,10.2,2010042997,2010,090,17,11,12,23,34,7,4,1,1,6,02
303,0.45,2010042998,2010,303,18,14,12,22,16,7,4,1,2,1,01
182,10,2010042999,2010,182,11,11,12,22,50,1,4,1,4,1,06
182,10,2010043000,2010,182,11,11,12,22,60,1,4,1,4,1,06
515,4.16,2010043001,2010,515,17,16,12,20,06,7,4,2,2,4,02
005,82.44,2010043002,2010,005,21,11,12,23,16,7,4,2,1,3,02
005,84.09,2010043003,2010,005,21,11,12,22,04,7,4,2,1,6,01
082,88.07,2010043004,2010,082,03,01,12,22,02,6,4,1,3,1,06
082,113.62,2010043005,2010,082,03,01,12,20,34,1,5,1,3,6,04
202,0.31,2010043006,2010,202,17,16,12,23,06,1,1,1,2,4,03
090,242.72,2010043007,2010,090,22,01,12,22,33,1,4,2,1,1,01
525R100110,0.53,2010043008,2010,525,31,12,12,19,06,5,1,6,1,1,01
005,103.11,2010043011,2010,005,34,11,12,23,06,7,4,2,2,1,03
005,108.66,2010043012,2010,005,34,11,12,23,06,7,4,1,2,1,02
090,117.4,2010043013,2010,090,19,01,12,20,60,1,4,2,3,1,01
082,6.92,2010043014,2010,082,19,01,12,20,33,1,4,2,3,2,04
082,0.84,2010043015,2010,082,19,01,12,20,60,1,4,2,3,1,01
018,0.64,2010043016,2010,018,17,12,12,22,06,1,4,1,1,4,02
405,3.95,2010043017,2010,405,17,11,12,23,04,1,4,2,2,4,03
014,5.33,2010043018,2010,014,06,12,12,22,06,1,5,1,2,4,01
503,1.77,2010043019,2010,503,06,14,12,23,06,1,2,1,1,4,02
182,4.6,2010043020,2010,182,03,11,12,20,02,7,4,1,1,4,01
003,52.87,2010043021,2010,003,18,12,12,22,34,6,4,1,1,6,01
516,10.8,2010043022,2010,516,17,14,12,22,34,6,5,2,1,1,01
167,25.82,2010043023,2010,167,17,12,12,20,06,7,4,1,1,6,01
018,18.67,2010043024,2010,018,17,02,12,20,05,1,4,1,1,6,02
167,16.89,2010043025,2010,167,17,12,12,20,33,7,5,1,1,4,02
020,25.25,2010043026,2010,020,15,02,12,22,60,7,4,5,2,1,01
162,1.57,2010043027,2010,162,27,16,12,20,16,7,6,1,1,4,02
005,169.03,2010043028,2010,005,17,11,12,20,06,7,4,2,2,1,03
005LX10914,0.28,2010043029,2010,005,34,11,12,21,06,1,1,1,2,2,02
090,13.07,2010043030,2010,090,17,11,12,20,06,1,4,2,1,3,02
405,12.28,2010043031,2010,405,17,11,12,20,05,1,4,5,1,1,01
520S500869,0.16,2010043032,2010,520,17,12,12,19,13,1,4,6,1,1,01
405,13.99,2010043033,2010,405,17,11,12,20,06,7,4,1,2,1,03
405,13.99,2010043034,2010,405,17,11,12,20,05,7,4,2,2,1,03
003S204787,0.34,2010043035,2010,003,18,12,12,19,60,7,1,6,2,1,02
305,7.17,2010043036,2010,305,18,02,12,19,06,1,1,1,1,1,01
167,10.86,2010043037,2010,167,27,12,12,20,06,1,4,1,2,4,03
005,133.54,2010043038,2010,005,27,11,12,20,06,1,4,2,1,1,02
101,345.03,2010043039,2010,101,23,12,12,21,34,1,4,5,2,6,01
005,144.24,2010043040,2010,005,17,11,12,20,06,7,4,1,1,4,02
027,89.02,2010043041,2010,027,32,14,12,19,06,5,1,2,2,4,02
529,0.87,2010043042,2010,529,31,14,12,23,12,1,6,1,2,1,03
527,9.6,2010043043,2010,527,31,14,12,23,06,1,4,1,2,1,03
005,192.52,2010043044,2010,005,31,11,12,20,06,1,4,1,2,1,03
099,47.22,2010043045,2010,099,31,14,12,22,06,1,1,1,1,1,01
527,10.17,2010043046,2010,527,31,14,12,23,06,7,4,1,2,4,03
195,28.64,2010043047,2010,195,38,02,12,22,60,6,4,1,1,1,02
014,41.73,2010043048,2010,014,30,02,12,19,60,7,4,2,2,1,01
006,40.39,2010043049,2010,006,21,06,12,22,32,1,4,1,2,6,02
005,57.31,2010043050,2010,005,21,01,12,23,06,1,4,1,2,1,03
005R107943,0.28,2010043051,2010,005,21,11,12,20,06,1,2,6,1,4,02
124,27.56,2010043052,2010,124,36,06,12,22,34,1,4,2,4,6,02
009,78.25,2010043053,2010,009,37,07,12,19,34,1,4,5,2,3,02
005,183.81,2010043054,2010,005,31,11,12,21,07,1,4,2,1,6,01
395,171.37,2010043055,2010,395,32,14,12,22,02,7,1,1,3,4,04
101,84.51,2010043056,2010,101,14,14,12,22,16,1,1,1,1,1,02
099,45.18,2010043057,2010,099,31,14,12,21,06,1,4,1,1,1,02
005,49.08,2010043058,2010,005,31,14,12,22,06,1,4,2,1,1,01
005,193.96,2010043059,2010,005,31,11,12,21,06,1,4,1,1,1,02
082,38.97,2010043060,2010,082,39,11,12,22,33,1,4,6,3,2,04
082,37.91,2010043061,2010,082,39,11,12,22,33,1,4,1,2,6,01
167Q101465,0.2,2010043062,2010,167,17,12,12,20,62,1,4,2,8,1,02
405,1.63,2010043063,2010,405,17,11,12,20,16,1,4,2,2,1,02
005Q116336,0.14,2010043064,2010,005,17,11,12,23,06,6,4,6,2,4,03
005R116473,0.31,2010043065,2010,005,17,11,12,23,33,1,2,6,2,4,03
507,32.96,2010043067,2010,507,27,06,12,22,60,6,4,2,1,1,02
007,50.67,2010043068,2010,007,27,14,12,21,02,1,1,1,1,4,02
007,48.15,2010043069,2010,007,27,14,12,22,06,7,2,2,1,4,02
531,6.81,2010043070,2010,531,31,16,12,23,17,1,3,1,2,4,02
410,5.8,2010043071,2010,410,27,16,12,19,14,1,1,1,2,4,03
205,0.19,2010043072,2010,205,06,11,12,23,05,1,4,6,1,5,02
205,0.62,2010043073,2010,205,06,11,12,21,33,7,4,1,2,4,00
005,38.15,2010043074,2010,005,08,11,12,23,33,6,4,2,1,1,02
101,258.27,2010043075,2010,101,05,02,12,22,06,5,4,2,8,1,01
305,10.2,2010043076,2010,305,18,14,12,23,16,1,4,6,2,6,03
303,3.96,2010043077,2010,303,18,14,12,23,16,1,4,2,2,1,03
003,41.33,2010043078,2010,003,18,12,12,23,33,1,4,5,2,3,03
005P113135,1.01,2010043079,2010,005,27,11,12,21,05,1,4,5,1,1,02
005,137.54,2010043080,2010,005,27,11,12,22,06,1,4,1,1,4,02
005CI13192,1.33,2010043081,2010,005,27,11,12,21,06,1,4,2,2,4,02
005,132.16,2010043082,2010,005,27,11,12,21,06,6,4,5,2,4,02
405Q101384,0.05,2010043083,2010,405,17,11,12,23,04,1,2,2,2,4,03
405,14.01,2010043084,2010,405,17,11,12,23,06,1,4,1,2,4,03
405,13.78,2010043085,2010,405,17,11,12,23,06,7,4,1,2,4,03
543,0.29,2010043086,2010,543,37,02,12,22,06,7,1,1,1,1,01
538,2.63,2010043087,2010,538,29,16,12,22,34,1,4,6,1,1,01
395,23.68,2010043088,2010,395,03,14,12,23,16,6,5,2,2,1,02
005,190.23,2010043089,2010,005,31,11,12,21,06,7,4,6,2,4,02
005,190.27,2010043090,2010,005,31,11,12,21,06,1,4,6,2,4,02
395,198.15,2010043091,2010,395,33,02,12,22,32,1,4,2,2,6,04
195,86.28,2010043092,2010,195,32,02,12,22,33,1,4,2,3,6,02
515,0,2010043093,2010,515,17,16,12,30,05,1,1,1,4,1,01
515,0.5,2010043094,2010,515,17,16,12,30,06,7,5,1,4,9,01
002,281.58,2010043095,2010,002,32,14,12,30,06,7,1,1,4,1,01
020,41.05,2010043096,2010,020,15,02,12,23,06,1,4,6,1,6,01
082,57.97,2010043097,2010,082,39,01,12,22,50,1,4,2,3,1,04
005,182.64,2010043098,2010,005,31,11,12,22,04,1,4,5,1,4,01
166,4.76,2010043099,2010,166,18,16,12,30,16,1,1,2,1,1,01
512,5.96,2010043100,2010,512,27,12,12,22,06,7,4,1,1,4,01
018,6.99,2010043101,2010,018,17,12,12,19,06,1,4,2,4,4,01
405,3.94,2010043102,2010,405,17,11,12,20,06,1,4,1,2,1,02
005R215272,0.24,2010043103,2010,005,17,11,12,20,33,1,1,5,2,1,03
005,190.04,2010043104,2010,005,31,11,12,22,06,7,4,6,1,1,02
016,20.91,2010043105,2010,016,18,12,12,20,99,1,4,5,2,1,02
090,4.58,2010043106,2010,090,17,11,12,21,07,1,4,1,1,4,01
405,13.71,2010043107,2010,405,17,11,12,22,16,1,5,1,1,1,01
167,25.75,2010043108,2010,167,17,12,12,22,06,7,4,1,1,1,01
005,140.06,2010043109,2010,005,17,11,12,22,06,1,4,1,1,2,02
005,154.65,2010043110,2010,005,17,11,12,23,16,1,5,1,2,3,03
405,2.52,2010043111,2010,405,17,11,12,23,05,1,4,5,2,1,03
167,27.55,2010043112,2010,167,17,12,12,23,06,7,4,1,2,1,03
005,131.98,2010043113,2010,005,27,11,12,23,04,1,4,1,1,4,02
705,0.57,2010043114,2010,705,27,11,12,23,33,6,1,2,2,4,02
026,38.79,2010043115,2010,026,01,02,12,21,06,6,4,1,1,1,02
020,58.84,2010043116,2010,020,29,14,12,30,07,1,1,1,2,1,01
005S115326,0.42,2010043117,2010,005,17,11,12,22,05,1,4,2,2,1,02
507,20.15,2010043118,2010,507,34,06,12,21,34,7,4,1,1,6,02
005,87.4,2010043119,2010,005,34,01,12,23,04,1,4,1,2,6,03
005,114.06,2010043120,2010,005,34,11,12,23,06,1,4,2,2,4,02
005,73.11,2010043121,2010,005,21,11,12,23,06,1,4,6,2,6,01
195,66.36,2010043122,2010,195,32,02,12,22,34,1,4,6,3,6,04
097,219.84,2010043123,2010,097,09,02,12,22,33,7,4,1,3,1,04
405,17.09,2010043124,2010,405,17,11,12,20,06,7,4,1,1,4,02
161,24.85,2010043125,2010,161,27,14,12,22,03,1,6,1,1,1,01
005,274.43,2010043126,2010,005,37,01,12,22,32,1,4,2,2,6,02
129,41.28,2010043127,2010,129,02,16,12,30,12,1,1,1,1,4,02
202,29.86,2010043128,2010,202,17,06,12,30,33,1,4,1,4,1,01
005,116.02,2010043129,2010,005,27,01,12,22,05,1,4,2,1,1,01
005,104.1,2010043130,2010,005,34,11,12,23,06,6,4,1,2,1,03
012,201.44,2010043131,2010,012,39,12,12,22,62,1,4,1,2,1,02
012COABERDN,0.28,2010043132,2010,012,14,14,12,30,06,1,1,1,1,4,01
024,36.85,2010043133,2010,024,03,06,12,22,50,1,4,2,4,1,06
155,26.45,2010043134,2010,155,09,06,12,30,33,1,5,6,5,4,01
005,167.24,2010043135,2010,005,17,11,12,23,06,1,4,2,2,1,03
005,163.83,2010043136,2010,005,17,11,12,22,06,7,4,2,1,1,02
005,223.12,2010043137,2010,005,29,01,12,22,05,1,4,1,1,1,02
125,5.2,2010043138,2010,125,36,14,12,22,06,1,1,1,3,1,04
305,13.29,2010043139,2010,305,18,12,12,22,06,1,1,1,1,1,02
305,12.32,2010043140,2010,305,18,14,12,23,16,1,1,1,2,1,03
161,19.45,2010043141,2010,161,27,14,12,30,06,1,1,1,4,1,01
395,42.58,2010043142,2010,395,11,02,12,23,60,1,4,6,1,1,02
005,165.84,2010043143,2010,005,17,11,12,23,06,1,4,5,2,1,03
241,7.76,2010043144,2010,241,39,16,12,19,12,7,1,1,2,1,02
090LX10936,0.02,2010043145,2010,090,19,11,12,30,07,7,1,1,1,4,01
142,35.16,2010043146,2010,142,20,07,12,31,03,7,3,1,1,1,01
104,26.31,2010043147,2010,104,31,14,12,29,04,7,5,1,1,4,01
411,9.83,2010043148,2010,411,08,06,12,29,34,1,4,6,4,6,01
099,41.63,2010043149,2010,099,31,14,12,26,13,7,1,1,2,1,03
097AR,32.19,2010043150,2010,097,04,06,12,24,34,1,4,2,2,1,02
112,48.42,2010043151,2010,112,05,07,12,30,60,1,4,1,1,6,01
003,18.5,2010043152,2010,003,23,02,12,29,60,7,4,1,9,1,01
096,3.28,2010043153,2010,096,31,16,12,24,71,7,1,1,2,1,03
090,277.31,2010043154,2010,090,32,11,12,29,06,1,4,2,4,4,04
090,262.09,2010043155,2010,090,32,01,12,30,50,1,4,1,4,1,01
012,150.72,2010043156,2010,012,21,02,12,31,13,1,3,2,1,3,01
101,248.09,2010043157,2010,101,05,14,12,24,13,1,1,2,2,1,01
012,386.76,2010043158,2010,012,12,02,12,29,06,1,4,2,3,1,04
002,86.78,2010043160,2010,002,04,02,12,24,50,1,4,6,3,6,04
405,3.6,2010043161,2010,405,17,11,12,30,33,1,4,6,1,4,01
516,2.19,2010043162,2010,516,17,12,12,30,06,1,5,2,4,1,01
018Q500283,0.19,2010043163,2010,018,17,12,12,26,33,1,4,6,2,4,03
522,8.96,2010043164,2010,522,17,14,12,31,33,6,4,5,4,5,01
007,54.1,2010043166,2010,007,27,14,12,29,02,1,1,2,4,1,01
005,182.74,2010043167,2010,005,31,11,12,26,04,1,4,2,2,1,03
005,130.98,2010043168,2010,005,27,11,12,22,33,1,4,1,1,4,01
527,5.41,2010043169,2010,527,31,14,12,30,34,1,4,1,4,4,01
527,4.05,2010043170,2010,527,31,14,12,24,06,1,1,1,2,4,03
395,192.21,2010043171,2010,395,33,02,12,24,50,1,4,2,4,4,01
012,174.17,2010043172,2010,012,39,02,12,30,34,6,4,6,1,1,01
004,0.99,2010043173,2010,004,25,02,12,26,50,1,4,2,3,1,06
202,21.71,2010043174,2010,202,17,06,12,25,50,5,5,2,1,1,01
092,6.02,2010043175,2010,092,31,16,12,24,06,1,1,1,2,4,03
542,41.88,2010043176,2010,542,37,07,12,30,60,1,4,2,4,2,01
524,10.21,2010043177,2010,524,31,16,12,29,07,6,4,6,3,2,04
174,29.93,2010043178,2010,174,22,07,12,28,60,1,4,6,2,6,01
090,277.28,2010043180,2010,090,32,11,12,29,11,7,4,2,4,1,04
099,40.29,2010043182,2010,099,31,14,12,29,06,1,5,1,1,4,02
162,15.02,2010043183,2010,162,27,16,12,30,06,1,4,1,3,9,02
706,9.94,2010043184,2010,706,27,06,12,30,17,1,1,1,3,1,02
162,0.09,2010043185,2010,162,27,16,12,24,06,1,2,1,2,4,03
025,39.3,2010043186,2010,025,33,06,12,31,62,1,4,6,4,6,01
395,195.37,2010043187,2010,395,33,02,12,30,34,6,5,1,4,5,01
538,0.27,2010043188,2010,538,29,16,12,31,07,1,1,1,3,4,01
141,17.2,2010043189,2010,141,20,07,12,24,60,1,4,2,3,3,04
205LX03111,0.1,2010043190,2010,205,06,11,12,24,34,1,4,3,2,4,02
099,38.89,2010043192,2010,099,31,14,12,24,06,7,1,1,2,6,03
099,0.44,2010043193,2010,099,31,14,12,24,07,1,1,1,2,1,02
082R111311,0.09,2010043194,2010,082,03,01,12,27,03,1,4,2,2,6,03
090LX00835,0.06,2010043195,2010,090,17,11,12,31,07,1,1,1,1,4,01
090,72.69,2010043196,2010,090,19,01,12,24,60,1,4,2,2,6,09
090,57.53,2010043197,2010,090,19,01,12,30,13,1,4,5,3,1,01
007,56.58,2010043198,2010,007,27,14,12,30,04,1,5,1,1,1,01
005,228.83,2010043199,2010,005,29,11,12,30,06,7,4,1,1,1,01
281,10.4,2010043200,2010,281,13,14,12,29,34,1,4,2,2,4,06
090,253.72,2010043201,2010,090,32,01,12,30,62,1,4,1,4,1,02
090,272.04,2010043202,2010,090,32,11,12,29,33,0,4,1,3,6,00
090P128742,0.43,2010043203,2010,090,32,11,12,28,02,1,1,2,1,2,02
002,267.27,2010043204,2010,002,32,02,12,28,02,1,1,2,2,1,02
090,272.33,2010043205,2010,090,32,11,12,29,06,7,4,1,3,1,04
012,358.37,2010043206,2010,012,07,02,12,24,32,1,4,1,1,6,02
012,335.98,2010043207,2010,012,36,12,12,28,71,5,1,2,2,4,03
099,26.05,2010043208,2010,099,17,12,12,30,33,1,4,5,1,4,01
181,2.39,2010043209,2010,181,17,14,12,30,02,1,1,1,4,4,02
515,3.09,2010043210,2010,515,17,16,12,30,06,1,1,1,1,1,01
002,96.39,2010043211,2010,002,04,02,12,24,62,1,4,6,3,6,04
532,5.19,2010043212,2010,532,31,07,12,27,06,1,4,1,1,4,02
101,128.12,2010043213,2010,101,14,02,12,24,34,6,4,5,2,4,03
005CD13269,0.86,2010043214,2010,005,27,11,12,25,33,1,4,2,2,4,02
005,132.89,2010043215,2010,005,27,11,12,29,06,1,4,2,1,1,01
002,284.09,2010043216,2010,002,32,14,12,31,06,1,1,2,4,4,01
523,1.6,2010043217,2010,523,17,14,12,28,02,1,3,1,1,1,02
005RL005EXP,1.16,2010043218,2010,005,17,11,12,26,06,1,4,2,1,1,01
527,2.93,2010043219,2010,527,31,14,12,24,06,1,5,1,2,3,03
527,2.6,2010043220,2010,527,31,14,12,30,06,7,4,1,1,4,01
005,103.7,2010043221,2010,005,34,11,12,24,04,1,4,2,1,1,01
099,20.79,2010043222,2010,099,17,12,12,27,06,1,4,6,2,4,03
405,3.66,2010043223,2010,405,17,11,12,30,33,1,4,5,4,1,01
167,26.88,2010043224,2010,167,17,12,12,30,06,7,4,1,1,1,01
096,0.72,2010043226,2010,096,31,14,12,31,12,1,5,1,1,1,01
526,4.45,2010043227,2010,526,31,12,12,26,06,1,1,2,2,1,03
090,166.18,2010043228,2010,090,13,01,12,29,33,1,4,1,3,6,04
005P514204,0.06,2010043229,2010,005,17,11,12,29,16,7,4,6,4,4,02
009,19.04,2010043230,2010,009,31,12,12,24,06,7,2,3,2,1,03
005CI16396,0.1,2010043231,2010,005,17,11,12,27,04,1,4,2,2,4,03
522,1.83,2010043232,2010,522,17,14,12,24,34,1,4,1,2,1,03
005LX17276,0.12,2010043233,2010,005,17,11,12,31,07,1,1,1,1,1,01
161,20.12,2010043234,2010,161,27,14,11,16,50,1,4,2,2,4,03
520,0.71,2010043235,2010,520,17,12,12,23,06,1,4,6,2,1,03
