rd_inv,milepost,caseno,accyr,rte_nbr,county,func_cls,month,daymth,acctype,severity,loc_type,rd_char1,rdsurf,light,weather
524,5.44,2011041131,2011,524,31,16,11,18,13,1,1,1,2,1,01
005S118904,0.38,2011041132,2011,005,31,11,11,18,33,1,4,5,2,1,00
090,127.71,2011041133,2011,090,19,01,11,18,33,1,4,6,1,6,01
410,4.76,2011041134,2011,410,27,16,11,18,06,1,5,1,2,1,01
405,3.91,2011041135,2011,405,17,11,11,18,06,1,4,1,2,1,01
405,3.74,2011041136,2011,405,17,11,11,18,16,1,4,5,1,1,01
099R202324,0.08,2011041137,2011,099,17,12,11,19,33,0,4,2,4,4,01
104,29.31,2011041138,2011,104,17,14,11,18,06,7,6,1,2,1,02
002,15,2011041139,2011,002,31,14,11,18,06,1,1,1,2,1,02
303,0.16,2011041140,2011,303,18,14,11,18,04,1,5,2,1,1,01
101COABERDN,0.18,2011041141,2011,101,14,14,11,19,13,1,1,1,2,1,01
532,6.05,2011041142,2011,532,31,07,11,18,06,1,4,2,1,6,01
005,233.69,2011041143,2011,005,29,01,11,19,33,7,4,1,4,6,02
101COABERDN,3.29,2011041144,2011,101,14,14,11,19,02,6,1,1,2,4,01
020,74.91,2011041145,2011,020,29,06,11,18,04,1,4,1,3,6,04
523,0,2011041146,2011,523,17,14,11,18,06,7,1,1,2,1,02
303,2.13,2011041147,2011,303,18,14,11,20,13,1,1,2,1,1,01
005,90.07,2011041148,2011,005,34,01,11,19,33,1,4,1,3,6,04
005,93.12,2011041149,2011,005,34,01,11,19,60,1,5,2,3,1,04
008,14,2011041150,2011,008,34,02,11,18,60,1,4,1,4,6,01
090,12.06,2011041151,2011,090,17,11,11,18,06,1,4,1,2,1,03
202,22.45,2011041152,2011,202,17,06,11,19,06,7,3,1,1,1,02
090,86.58,2011041153,2011,090,19,01,11,19,34,1,4,6,3,1,04
027,1.35,2011041154,2011,027,38,14,11,18,16,1,4,2,3,4,04
110,6.91,2011041155,2011,110,05,07,11,18,06,7,7,1,2,1,01
005,193.02,2011041156,2011,005,31,11,11,18,06,7,4,1,1,4,02
525,0.45,2011041157,2011,525,31,12,11,19,33,1,1,5,4,4,02
240,35.17,2011041158,2011,240,03,12,11,19,33,1,4,1,2,6,01
240Q103930,0.05,2011041159,2011,240,03,12,11,18,50,7,4,6,2,4,02
395,21.68,2011041160,2011,395,03,12,11,19,06,1,1,1,2,4,04
525,0.45,2011041161,2011,525,31,12,11,19,33,7,5,2,4,4,02
099,44.08,2011041162,2011,099,31,14,11,19,34,1,5,2,4,4,02
395,24,2011041163,2011,395,03,12,11,18,06,1,5,5,1,4,01
161,24.54,2011041164,2011,161,27,14,11,19,07,1,3,1,2,1,02
003LX04349,0.03,2011041165,2011,003,18,12,11,20,33,7,1,6,4,4,01
224,4.46,2011041166,2011,224,03,07,11,18,06,1,2,1,1,1,01
082,93.52,2011041167,2011,082,03,01,11,19,50,6,4,2,3,1,04
129,38.68,2011041168,2011,129,02,16,11,18,06,7,4,2,2,1,03
164,0.92,2011041169,2011,164,17,16,11,18,16,1,1,2,2,1,01
012,369.2,2011041170,2011,012,07,02,11,19,50,6,4,2,3,6,00
016LX00348,0.14,2011041171,2011,016,27,12,11,21,13,1,1,2,2,1,03
161,35.68,2011041172,2011,161,17,14,11,21,06,7,2,2,2,1,03
395,84.06,2011041173,2011,395,01,02,11,19,34,6,4,2,3,6,04
395,75.56,2011041174,2011,395,01,02,11,19,60,6,4,5,3,1,04
104,26.98,2011041175,2011,104,31,14,11,19,06,1,2,2,1,1,01
026,106.2,2011041176,2011,026,38,02,11,19,33,1,4,1,3,9,04
026,98.88,2011041177,2011,026,38,02,11,19,34,1,4,1,3,1,04
099,39.45,2011041178,2011,099,31,14,11,21,06,1,5,2,2,1,03
099,38.62,2011041179,2011,099,31,14,11,20,06,7,5,1,1,4,01
515,7.18,2011041180,2011,515,17,16,11,20,12,1,1,1,1,1,01
012,68.89,2011041181,2011,012,21,02,11,21,02,1,1,1,2,1,01
002,281.58,2011041182,2011,002,32,14,11,20,06,1,1,1,2,1,01
097,6.21,2011041183,2011,097,20,02,11,18,34,1,4,6,3,6,04
002,283.35,2011041184,2011,002,32,14,11,19,06,1,1,1,4,1,01
900CO2NDST,0.14,2011041185,2011,900,17,14,11,19,03,1,1,1,1,1,01
005,144.22,2011041186,2011,005,17,11,11,21,33,1,4,1,2,3,03
405,1.32,2011041187,2011,405,17,11,11,19,05,1,4,2,1,4,01
028,4.45,2011041188,2011,028,09,12,11,20,13,1,1,1,1,4,01
020,25.71,2011041189,2011,020,15,02,11,18,34,1,4,6,1,4,01
101,355.33,2011041190,2011,101,34,02,11,20,02,7,1,2,1,4,01
005,107.07,2011041191,2011,005,34,11,11,19,33,1,5,1,2,4,02
900,7.46,2011041192,2011,900,17,14,11,21,34,6,5,2,2,4,03
097AR,9.36,2011041193,2011,097,04,06,11,20,06,1,3,1,1,1,02
028,23.01,2011041194,2011,028,09,02,11,19,60,6,4,1,4,6,02
507,31.99,2011041195,2011,507,27,06,11,18,06,7,2,1,1,4,01
303,0.74,2011041196,2011,303,18,14,11,21,06,7,5,2,2,3,03
310,0.9,2011041197,2011,310,18,14,11,21,13,1,3,2,2,4,03
405,14.81,2011041198,2011,405,17,11,11,20,06,1,5,1,1,4,02
203,1.63,2011041199,2011,203,17,06,11,21,32,1,4,1,2,6,03
090,54.26,2011041200,2011,090,19,01,11,20,06,7,4,1,1,1,02
005FI12879,0.83,2011041201,2011,005,27,11,11,21,14,1,4,5,2,1,03
397,22.11,2011041202,2011,397,11,14,11,19,33,1,4,6,2,4,01
008,15.82,2011041203,2011,008,34,02,11,18,60,1,4,5,4,6,02
524,3.48,2011041204,2011,524,31,14,11,21,13,1,1,1,2,1,03
524,3.88,2011041205,2011,524,31,14,11,21,06,1,1,1,2,1,03
524,5.75,2011041206,2011,524,31,16,11,20,06,7,1,2,1,1,01
525,3.04,2011041207,2011,525,31,12,11,18,16,1,1,1,2,1,04
516,5.36,2011041208,2011,516,17,14,11,18,13,1,1,1,1,1,01
522,8.01,2011041209,2011,522,17,14,11,21,33,1,4,1,2,4,03
395,20.98,2011041210,2011,395,03,12,11,21,13,1,1,1,1,4,01
161,25.75,2011041211,2011,161,27,14,11,21,06,7,1,1,2,1,02
515,3.35,2011041212,2011,515,17,16,11,21,06,1,1,2,2,3,03
303,2.13,2011041214,2011,303,18,14,11,21,71,6,1,1,2,4,03
099,39.45,2011041215,2011,099,31,14,11,19,06,6,1,2,1,4,01
195,32.96,2011041216,2011,195,38,02,11,21,32,6,4,2,1,4,02
007,52.34,2011041217,2011,007,27,14,11,22,05,1,5,1,2,1,03
007,52.56,2011041218,2011,007,27,14,11,22,06,1,1,1,2,2,03
007,52.18,2011041219,2011,007,27,14,11,18,03,7,1,2,1,1,02
090LX01154,0.29,2011041220,2011,090,17,11,11,19,03,1,1,2,1,4,01
512R100916,0.41,2011041221,2011,512,27,12,11,18,06,1,1,5,1,1,02
202,7.34,2011041222,2011,202,17,14,11,22,06,1,1,6,2,1,03
181,1,2011041223,2011,181,17,14,11,21,02,1,1,1,2,1,02
516,9.65,2011041224,2011,516,17,14,11,22,03,1,6,1,2,4,03
205,3.31,2011041225,2011,205,06,11,11,20,34,1,4,2,4,6,05
500,1.8,2011041226,2011,500,06,12,11,19,12,1,1,2,2,1,01
527TBORGBEG,0.43,2011041227,2011,527,17,14,11,21,06,1,5,5,2,1,03
240LX03890,0.22,2011041228,2011,240,03,12,11,22,06,7,1,2,1,1,01
005,18.25,2011041229,2011,005,06,01,11,20,33,1,4,2,4,6,01
005LX00291,0.08,2011041230,2011,005,06,11,11,22,04,1,1,5,2,4,03
014,0.4,2011041231,2011,014,06,12,11,20,33,7,1,1,4,4,02
522,5.29,2011041232,2011,522,17,14,11,21,06,1,5,2,2,6,03
005,153.61,2011041233,2011,005,17,11,11,18,05,1,4,1,1,3,02
005,153.68,2011041234,2011,005,17,11,11,18,13,1,4,2,1,6,01
303,1.62,2011041235,2011,303,18,14,11,22,06,1,1,1,7,3,03
304,2.74,2011041236,2011,304,18,14,11,22,02,1,1,2,2,4,03
169,24.45,2011041237,2011,169,17,14,11,18,33,1,4,6,2,4,02
516,11.74,2011041238,2011,516,17,16,11,22,02,1,4,1,2,4,03
527,7.28,2011041239,2011,527,31,14,11,22,06,1,1,6,2,4,03
526,1.48,2011041240,2011,526,31,12,11,19,33,1,5,2,4,4,01
090P101685,0.32,2011041241,2011,090,17,11,11,21,06,1,1,6,2,4,03
162,7.42,2011041242,2011,162,27,16,11,22,02,1,1,5,2,4,03
529,5.78,2011041243,2011,529,31,12,11,22,16,7,1,1,2,1,03
538,0.27,2011041244,2011,538,29,16,11,21,04,1,1,1,1,1,02
502,6,2011041245,2011,502,06,14,11,22,03,7,1,1,7,4,03
005,192.66,2011041246,2011,005,31,11,11,22,06,7,4,1,2,1,03
005,194.56,2011041247,2011,005,31,11,11,22,04,1,4,5,2,1,03
509,29.88,2011041248,2011,509,17,12,11,20,04,1,4,1,1,4,02
509LX02483,0.2,2011041249,2011,509,17,12,11,22,02,1,1,1,2,4,03
167,27.8,2011041250,2011,167,17,14,11,18,06,7,1,1,2,1,03
900,5.45,2011041251,2011,900,17,14,11,18,12,1,4,2,2,1,01
515,4.99,2011041252,2011,515,17,16,11,22,12,7,3,1,2,1,03
090,81.43,2011041253,2011,090,19,01,11,22,33,1,4,6,2,1,09
395,24.91,2011041254,2011,395,03,12,11,22,07,1,4,6,1,1,01
005P105699,0.34,2011041255,2011,005,21,01,11,18,33,1,1,6,1,1,01
005,25.58,2011041256,2011,005,08,01,11,22,33,1,4,2,2,1,03
005,37,2011041257,2011,005,08,11,11,22,33,1,4,1,2,1,03
504,7.69,2011041258,2011,504,08,06,11,21,34,1,4,6,2,1,02
005,55.84,2011041259,2011,005,08,01,11,21,50,7,4,2,2,1,03
005,53.1,2011041260,2011,005,08,01,11,22,33,1,4,6,2,1,03
005,32,2011041261,2011,005,08,01,11,22,33,7,5,1,2,1,03
524,12.87,2011041262,2011,524,31,16,11,19,12,1,4,2,2,1,01
002,63.1,2011041263,2011,002,17,02,11,19,34,1,4,6,2,1,01
099,47.5,2011041264,2011,099,31,14,11,22,06,1,1,1,2,1,03
005Q116478,0.14,2011041265,2011,005,17,11,11,18,33,1,4,5,2,1,02
410,16.08,2011041266,2011,410,17,16,11,19,03,1,1,1,1,4,02
302,16.6,2011041267,2011,302,27,14,11,22,34,1,1,6,2,1,03
503,1.6,2011041268,2011,503,06,14,11,21,06,1,5,1,2,4,03
503,9.85,2011041269,2011,503,06,06,11,21,06,1,4,6,2,3,03
012,78.73,2011041270,2011,012,21,02,11,22,32,1,4,2,2,6,03
395,78.96,2011041271,2011,395,01,02,11,19,50,1,4,5,3,6,04
395,81.7,2011041272,2011,395,01,02,11,20,60,1,4,2,3,6,04
395,78.16,2011041273,2011,395,01,02,11,19,50,1,4,2,3,6,04
516,7.54,2011041274,2011,516,17,14,11,22,06,1,2,1,2,4,03
005,230.06,2011041275,2011,005,29,11,11,22,33,1,4,1,7,4,07
005LX08273,0.09,2011041276,2011,005,21,11,11,22,06,1,4,1,2,4,03
005,236.12,2011041277,2011,005,29,01,11,19,02,6,4,1,4,2,01
522,4.22,2011041278,2011,522,17,14,11,20,33,1,5,1,1,1,01
022,2.97,2011041279,2011,022,39,14,11,21,02,1,6,5,2,4,03
170,1.99,2011041280,2011,170,13,07,11,19,14,7,4,1,2,6,02
005LX03697,0.2,2011041281,2011,005,08,11,11,22,60,1,1,5,2,6,03
014,2.97,2011041282,2011,014,06,12,11,22,33,1,4,6,2,1,03
405,4.07,2011041283,2011,405,17,11,11,22,06,1,4,1,2,4,03
405,0.14,2011041284,2011,405,17,11,11,22,06,1,4,6,2,4,03
005S515437,0.2,2011041285,2011,005,17,11,11,22,60,7,5,6,2,4,03
099,16.98,2011041286,2011,099,17,12,11,18,33,1,5,1,2,4,01
305,12.64,2011041287,2011,305,18,14,11,18,06,1,2,2,1,4,02
018,1.2,2011041288,2011,018,17,12,11,20,04,1,4,1,4,2,02
167,3.66,2011041289,2011,167,27,14,11,21,06,7,1,2,2,4,03
405S101329,0.04,2011041290,2011,405,17,11,11,18,06,1,2,2,1,1,01
405,23.52,2011041291,2011,405,17,11,11,22,06,7,4,2,2,1,03
090,8.97,2011041292,2011,090,17,11,11,22,05,7,4,2,2,4,03
090,8.98,2011041293,2011,090,17,11,11,22,06,7,4,2,2,3,03
523,1.56,2011041294,2011,523,17,14,11,21,06,1,7,1,2,1,02
512,8.84,2011041295,2011,512,27,12,11,21,06,1,4,6,2,1,03
005,137.96,2011041296,2011,005,27,11,11,21,06,1,5,1,2,4,03
167,9.16,2011041297,2011,167,27,12,11,20,50,7,4,1,4,6,05
410,0.26,2011041298,2011,410,27,12,11,21,06,1,4,1,2,2,03
530,2.44,2011041299,2011,530,31,14,11,20,06,6,1,1,1,6,01
003,20.32,2011041300,2011,003,23,02,11,18,06,1,6,1,2,4,02
101,348.77,2011041301,2011,101,23,02,11,19,04,1,4,2,2,6,01
005,53.07,2011041302,2011,005,08,01,11,18,33,1,4,6,7,6,03
005,43.56,2011041303,2011,005,08,01,11,19,32,1,4,2,1,6,01
005,31.95,2011041304,2011,005,08,01,11,22,33,1,5,1,2,6,03
522,18.99,2011041305,2011,522,31,12,11,19,05,1,5,1,1,4,01
005Q112305,0.1,2011041306,2011,005,27,11,11,18,06,1,4,2,1,4,02
016S100088,0.16,2011041307,2011,016,27,12,11,21,06,1,1,2,2,4,03
090R500336,0.15,2011041308,2011,090,17,11,11,21,33,1,4,6,2,1,02
009,28.21,2011041309,2011,009,31,12,11,26,06,1,1,1,1,3,02
020,27.21,2011041310,2011,020,15,02,11,19,60,7,1,2,4,4,01
020,35.83,2011041311,2011,020,15,02,11,22,06,1,4,6,2,6,03
525R100110,0.52,2011041312,2011,525,31,12,11,19,06,1,1,6,2,1,01
005,183.01,2011041313,2011,005,31,11,11,21,06,1,4,1,2,1,03
528,0.8,2011041314,2011,528,31,16,11,22,06,1,1,2,7,4,03
090,26.58,2011041315,2011,090,17,01,11,21,16,0,4,1,3,2,04
002,111.88,2011041316,2011,002,04,02,11,21,34,1,4,1,3,1,04
097AR,0.84,2011041317,2011,097,04,16,11,21,03,1,3,2,3,4,04
028,5.64,2011041318,2011,028,09,12,11,19,34,1,4,2,4,1,04
410,11.43,2011041319,2011,410,27,16,11,22,06,1,4,1,2,1,03
525,27.42,2011041320,2011,525,15,02,11,20,32,1,4,1,1,6,01
164,0.07,2011041321,2011,164,17,16,11,19,03,1,1,1,1,4,01
099,38.47,2011041322,2011,099,31,14,11,21,06,7,5,1,2,4,03
099,44.8,2011041323,2011,099,31,14,11,22,13,6,3,2,2,4,03
002,36.99,2011041324,2011,002,31,02,11,21,60,1,4,1,3,1,04
012,430.73,2011041325,2011,012,02,14,11,19,03,1,1,2,8,4,01
182LX00731,0,2011041326,2011,182,11,11,11,21,02,1,1,2,1,1,02
405S100369,0.28,2011041327,2011,405,17,11,11,22,16,1,1,1,2,1,03
509,35,2011041328,2011,509,17,12,11,22,05,1,4,2,2,1,03
018,3.2,2011041329,2011,018,17,12,11,22,33,1,4,2,7,1,03
005,142.84,2011041330,2011,005,17,11,11,22,06,1,4,1,2,3,03
099,20.7,2011041331,2011,099,17,12,11,22,06,7,2,1,2,1,03
005,140.21,2011041332,2011,005,17,11,11,22,06,1,4,1,9,4,03
005,142.84,2011041333,2011,005,17,11,11,22,04,1,4,1,2,3,03
405P101406,0.05,2011041334,2011,405,17,11,11,18,06,7,4,1,2,1,03
502,1.99,2011041335,2011,502,06,14,11,22,06,1,1,1,2,1,03
205P502793,0.22,2011041336,2011,205,06,11,11,22,33,7,4,6,2,4,03
205,6.64,2011041337,2011,205,06,11,11,22,34,1,4,5,2,1,03
305,8.58,2011041338,2011,305,18,02,11,18,06,7,4,6,1,4,01
003,37.97,2011041339,2011,003,18,12,11,22,34,1,4,2,2,4,03
599Q100175,0.39,2011041340,2011,599,17,12,11,19,33,1,4,1,4,4,01
020,74.16,2011041341,2011,020,29,06,11,19,34,1,4,1,2,6,02
005P122612,0.23,2011041342,2011,005,29,11,11,21,06,7,2,2,2,1,02
020,74.16,2011041343,2011,020,29,06,11,19,32,1,4,1,2,6,02
167,12.16,2011041344,2011,167,27,12,11,18,06,7,4,1,1,4,01
005,120.88,2011041345,2011,005,27,11,11,22,06,1,4,1,2,4,03
005,123.1,2011041346,2011,005,27,11,11,22,06,6,4,1,2,4,03
005,134.46,2011041347,2011,005,27,11,11,22,06,1,4,1,2,1,03
005R113208,0.28,2011041348,2011,005,27,11,11,22,06,1,1,6,2,1,03
005,133.4,2011041349,2011,005,27,11,11,22,06,1,5,1,2,1,03
007,57.69,2011041350,2011,007,27,12,11,22,60,1,4,6,2,1,03
005,133.77,2011041351,2011,005,27,11,11,22,33,7,4,2,7,1,03
005,134.13,2011041352,2011,005,27,11,11,22,06,7,5,2,2,1,03
705,0.04,2011041353,2011,705,27,11,11,22,06,1,4,6,2,1,03
705,0.71,2011041354,2011,705,27,11,11,22,33,1,4,2,2,1,03
005,132.91,2011041355,2011,005,27,11,11,22,06,1,4,1,2,1,03
405,13.91,2011041356,2011,405,17,11,11,22,06,1,4,1,2,4,03
202,14.68,2011041357,2011,202,17,06,11,22,60,1,4,1,2,6,03
405,14.21,2011041358,2011,405,17,11,11,22,04,1,4,1,2,4,03
005,0.3,2011041359,2011,005,06,11,11,19,33,1,4,6,1,4,02
014,15.47,2011041360,2011,014,06,12,11,22,03,1,4,1,2,4,09
002,63.11,2011041361,2011,002,17,02,11,20,34,6,4,6,2,1,02
305,1.62,2011041362,2011,305,18,12,11,22,06,1,5,2,2,4,03
405,0.87,2011041363,2011,405,17,11,11,21,05,7,4,2,2,4,03
405,4.16,2011041364,2011,405,17,11,11,21,06,6,5,1,2,2,03
525,0.55,2011041365,2011,525,31,12,11,19,33,1,4,1,4,6,01
097,154.52,2011041366,2011,097,04,02,11,18,32,1,4,2,3,6,02
005,66.43,2011041367,2011,005,21,01,11,19,33,7,4,1,2,1,01
007,9.04,2011041368,2011,007,21,06,11,18,03,1,3,1,2,1,01
005P108243,0.18,2011041369,2011,005,21,11,11,21,06,7,2,6,2,1,02
005,82.3,2011041370,2011,005,21,11,11,18,04,1,4,2,1,1,02
090,57.55,2011041371,2011,090,19,01,11,22,06,1,4,5,3,1,04
005,116.97,2011041372,2011,005,27,01,11,22,06,1,4,2,2,6,03
007,51.46,2011041373,2011,007,27,14,11,22,12,1,3,2,2,1,03
005,135.08,2011041374,2011,005,27,11,11,18,04,1,5,2,2,4,02
017,79.92,2011041375,2011,017,13,06,11,21,33,1,4,6,3,6,04
017,66.89,2011041376,2011,017,13,06,11,18,02,6,1,1,1,1,01
005Q514431,0.12,2011041377,2011,005,17,11,11,22,33,1,4,6,7,1,03
005P113316,0.52,2011041378,2011,005,27,11,11,22,06,1,4,6,7,1,03
202,0.29,2011041379,2011,202,17,16,11,20,04,1,4,2,1,1,01
018,3.91,2011041380,2011,018,17,12,11,21,06,1,4,1,2,1,03
090Q101015,0.38,2011041381,2011,090,17,11,11,22,33,1,4,5,2,4,03
090,39.41,2011041382,2011,090,17,01,11,22,50,7,4,1,2,6,03
405,14.9,2011041383,2011,405,17,11,11,22,04,1,4,1,2,4,03
018,3.3,2011041384,2011,018,17,12,11,22,02,1,4,6,2,4,03
512,5.45,2011041385,2011,512,27,12,11,22,06,1,1,1,2,1,03
512,3.81,2011041386,2011,512,27,12,11,22,06,1,4,1,2,1,03
167,7.81,2011041387,2011,167,27,12,11,22,06,1,4,1,2,1,03
167,8.44,2011041388,2011,167,27,12,11,22,06,1,4,1,2,3,03
512,11.01,2011041389,2011,512,27,12,11,22,12,7,4,2,2,4,03
161,23.81,2011041390,2011,161,27,14,11,22,03,1,3,1,2,1,03
507,0.91,2011041391,2011,507,21,16,12,26,06,1,5,1,2,4,03
082LX03629,0.13,2011041392,2011,082,39,11,12,23,03,1,C,5,1,1,01
082LX03629,0.15,2011041393,2011,082,39,11,11,25,04,1,4,1,1,4,01
004,57.74,2011041394,2011,004,08,14,11,23,06,1,1,1,2,4,03
003,17.2,2011041395,2011,003,23,02,11,25,50,1,4,1,4,1,01
006,7.59,2011041396,2011,006,25,06,11,26,34,1,4,1,1,6,01
103,13.33,2011041397,2011,103,25,07,11,23,34,1,4,1,2,6,03
004,62.22,2011041398,2011,004,08,14,11,25,03,1,1,1,1,1,02
410,29.55,2011041399,2011,410,17,06,12,23,01,6,4,2,4,1,06
405,8.47,2011041400,2011,405,17,11,12,13,06,1,4,1,1,1,01
005,153.55,2011041401,2011,005,17,11,12,20,34,7,4,2,1,1,02
018,7.7,2011041402,2011,018,17,12,12,21,50,1,4,6,1,1,05
092,2.38,2011041403,2011,092,31,16,11,24,06,7,1,1,2,4,03
009,77.57,2011041404,2011,009,37,07,11,23,60,1,4,1,9,9,00
009,86.01,2011041405,2011,009,37,07,12,25,34,7,4,2,1,1,01
005,257,2011041406,2011,005,37,11,12,10,33,1,4,5,1,4,01
005S125577,0.02,2011041407,2011,005,37,11,12,20,33,1,4,6,2,3,02
005P125461,0.23,2011041408,2011,005,37,11,11,23,16,1,1,6,1,1,01
539,5.65,2011041409,2011,539,37,02,12,01,06,1,7,1,1,1,01
547,0.14,2011041410,2011,547,37,07,11,26,06,1,3,1,2,4,02
002,284.59,2011041411,2011,002,32,14,11,23,06,1,1,2,2,4,02
002,296.02,2011041413,2011,002,32,02,12,27,33,1,4,6,3,4,00
090,272.12,2011041414,2011,090,32,11,11,24,50,6,4,1,4,1,01
005,140.76,2011041415,2011,005,17,11,11,23,04,1,4,1,2,1,03
005,120.95,2011041416,2011,005,27,11,11,24,06,1,4,1,2,1,03
524,7.63,2011041417,2011,524,31,16,11,23,06,7,1,1,2,4,03
099,46.01,2011041418,2011,099,31,14,11,23,06,1,1,1,2,4,03
512,0.06,2011041419,2011,512,27,12,12,14,04,1,4,2,1,1,02
020,79.66,2011041420,2011,020,29,06,11,27,34,1,4,2,2,1,03
395,192.37,2011041421,2011,395,33,02,12,24,33,1,4,2,3,3,02
528,0.19,2011041422,2011,528,31,14,12,03,06,7,5,1,2,4,03
020SPANACRT,5.25,2011041423,2011,020,29,14,12,12,06,6,1,1,1,4,01
020SPANACRT,7.12,2011041424,2011,020,29,14,11,22,07,6,1,2,2,4,03
020,414.01,2011041425,2011,020,26,06,11,25,50,1,4,5,4,1,01
002,135.5,2011041427,2011,002,09,02,11,25,50,1,4,6,4,1,01
005,13.78,2011041428,2011,005,06,01,12,09,33,7,4,1,4,2,01
205R102866,0.35,2011041429,2011,205,06,11,12,19,33,1,1,1,1,4,01
090,67.34,2011041430,2011,090,19,01,12,25,34,1,4,2,3,1,04
009,52.99,2011041431,2011,009,29,07,12,20,07,1,1,1,2,1,03
027,87.24,2011041432,2011,027,32,14,12,10,12,1,1,1,1,1,01
101,190.2,2011041433,2011,101,05,02,11,24,12,7,3,5,3,1,06
003,2.14,2011041434,2011,003,23,14,12,13,62,6,4,2,4,2,01
090,270.97,2011041435,2011,090,32,11,11,24,33,1,4,1,4,6,01
012,394.86,2011041436,2011,012,12,02,11,25,50,7,4,5,1,1,01
516,4.85,2011041437,2011,516,17,12,12,27,07,6,1,1,2,6,03
516,7.67,2011041438,2011,516,17,14,11,23,03,1,1,1,2,4,03
515,0.92,2011041439,2011,515,17,16,11,26,06,1,4,1,1,1,02
181,3.17,2011041440,2011,181,17,14,11,26,06,7,1,1,1,4,01
181,2.39,2011041441,2011,181,17,14,12,01,03,1,1,1,1,4,01
002,97.85,2011041443,2011,002,04,02,12,20,34,1,4,2,4,1,01
097,158.63,2011041444,2011,097,04,02,12,26,33,1,4,6,4,1,04
002,103.49,2011041445,2011,002,04,02,12,25,01,5,5,5,2,6,02
515,1,2011041446,2011,515,17,16,12,11,04,1,1,1,2,4,02
105,30.21,2011041447,2011,105,14,06,12,12,34,1,1,5,1,3,01
012,36.4,2011041448,2011,012,14,02,12,10,34,1,4,1,4,6,01
002,280.09,2011041449,2011,002,32,14,11,27,02,7,1,1,2,4,03
099,34.71,2011041450,2011,099,17,14,12,13,13,7,1,1,1,4,01
285,3.02,2011041451,2011,285,04,14,11,24,03,1,3,1,1,1,02
285,0.75,2011041452,2011,285,04,14,11,23,06,1,3,1,2,4,01
509,14.79,2011041453,2011,509,17,16,11,24,02,1,1,1,1,4,03
099,7.29,2011041454,2011,099,17,14,12,23,06,1,1,1,1,4,01
011,21.11,2011041455,2011,011,37,14,12,20,02,1,1,1,2,1,01
539,1.23,2011041456,2011,539,37,14,11,23,13,1,1,1,1,1,01
542,1.74,2011041457,2011,542,37,16,12,05,06,1,5,1,1,1,01
542,0.21,2011041458,2011,542,37,16,11,27,06,1,1,2,1,1,01
823,1.84,2011041459,2011,823,39,14,11,27,02,6,3,1,1,1,01
018,7.26,2011041460,2011,018,17,12,12,23,33,1,4,5,4,4,02
526LX00354,0.11,2011041461,2011,526,31,12,12,10,17,7,1,1,4,4,01
005LX19481,0.12,2011041462,2011,005,31,11,11,23,33,1,1,2,2,1,03
005LX14383,0.08,2011041463,2011,005,17,11,11,26,06,6,4,1,2,1,01
002,271.17,2011041464,2011,002,32,14,12,10,17,6,1,1,1,4,02
090S527938,0.08,2011041465,2011,090,32,11,11,24,34,1,4,5,1,1,01
231,19.77,2011041466,2011,231,22,07,11,27,60,1,4,5,1,6,01
090,283.94,2011041467,2011,090,32,11,12,24,33,1,4,8,3,1,04
203,15.07,2011041468,2011,203,17,14,12,12,02,1,1,1,2,4,05
524,5.75,2011041469,2011,524,31,16,11,23,13,1,6,2,2,4,03
524,4.76,2011041470,2011,524,31,14,12,26,07,1,1,1,1,4,03
524,4.65,2011041471,2011,524,31,14,12,19,06,7,4,1,1,4,01
524,5.93,2011041472,2011,524,31,16,12,08,06,7,4,2,1,1,02
018,15.15,2011041473,2011,018,17,12,11,25,32,7,4,1,1,6,01
167Q101628,0.11,2011041474,2011,167,17,12,11,23,06,1,2,2,2,1,03
101COPRTANG,0.61,2011041475,2011,101,05,14,12,12,03,7,1,1,1,1,01
004,60.44,2011041476,2011,004,08,14,12,10,13,1,1,1,1,1,02
097,160.8,2011041477,2011,097,04,02,12,27,06,1,4,2,3,6,04
101,341.21,2011041478,2011,101,23,02,11,25,34,7,4,2,4,1,01
003,26.75,2011041479,2011,003,23,02,11,23,12,1,1,6,1,1,02
003,18.34,2011041480,2011,003,23,02,11,25,04,7,4,8,4,1,01
003,6.1,2011041481,2011,003,23,02,12,10,33,6,4,6,1,1,02
305,0.96,2011041482,2011,305,18,12,11,24,06,1,1,1,2,4,02
512,4.14,2011041483,2011,512,27,12,12,12,33,1,4,1,1,1,02
161,22.46,2011041484,2011,161,27,14,12,12,16,1,1,1,1,1,02
007,53.15,2011041485,2011,007,27,14,12,18,04,1,1,1,1,1,02
167,7.84,2011041486,2011,167,27,12,11,24,60,1,4,1,2,4,03
005,133.34,2011041487,2011,005,27,11,12,27,06,1,1,2,2,1,03
005,205.12,2011041488,2011,005,31,11,12,22,16,1,4,1,1,1,01
005,255.16,2011041489,2011,005,37,11,12,13,06,1,4,1,1,6,02
004,18.09,2011041490,2011,004,35,02,11,24,62,1,4,3,2,1,03
401,10.6,2011041491,2011,401,25,02,12,01,32,1,4,1,1,6,01
101,29.8,2011041492,2011,101,25,02,12,12,06,1,4,1,4,1,01
522,18,2011041493,2011,522,31,12,12,12,06,1,4,2,1,6,02
096,6.26,2011041494,2011,096,31,16,11,25,60,1,4,5,1,1,01
090,46.59,2011041495,2011,090,17,01,12,01,50,1,4,6,4,6,01
405,10.3,2011041496,2011,405,17,11,12,05,06,1,4,1,1,1,01
