rd_inv,milepost,caseno,accyr,rte_nbr,county,func_cls,month,daymth,acctype,severity,loc_type,rd_char1,rdsurf,light,weather
395,171.37,2009039742,2009,395,32,14,12,20,03,7,1,1,2,4,03
522,11.8,2009039743,2009,522,17,12,12,21,06,1,4,1,1,6,02
503,42.83,2009039744,2009,503,08,06,12,20,34,1,4,5,2,6,02
002S200221,0.14,2009039745,2009,002,31,12,12,21,06,7,4,5,2,1,03
005,213.7,2009039746,2009,005,31,01,12,19,60,1,4,2,2,6,02
169,23.99,2009039747,2009,169,17,14,12,20,06,7,1,1,2,4,03
005CD16563,0.89,2009039748,2009,005,17,11,12,18,06,1,4,6,2,4,03
520,2.44,2009039749,2009,520,17,12,12,15,06,1,4,1,2,4,03
090,15.27,2009039750,2009,090,17,11,12,06,33,1,4,2,1,4,02
405,14.64,2009039751,2009,405,17,11,12,17,06,7,4,1,2,4,02
405P102027,0.38,2009039752,2009,405,17,11,12,22,06,1,1,2,1,4,02
026,100.38,2009039753,2009,026,38,02,12,19,33,5,4,2,2,6,03
523,2.4,2009039754,2009,523,17,14,12,18,71,6,4,1,2,7,03
090R500336,0.14,2009039755,2009,090,17,11,12,18,33,0,4,8,2,4,03
005CD16563,1.05,2009039756,2009,005,17,11,12,17,06,7,4,4,1,4,01
090,287.32,2009039757,2009,090,32,11,12,22,33,7,1,1,1,1,02
090,277.62,2009039758,2009,090,32,11,12,23,34,1,1,8,1,4,01
405,12.74,2009039759,2009,405,17,11,12,19,06,1,4,1,2,1,02
090P100685,0.23,2009039760,2009,090,17,11,12,19,33,7,4,6,2,1,02
520,10.08,2009039761,2009,520,17,12,12,21,05,1,4,5,2,1,02
090,46.05,2009039762,2009,090,17,01,12,06,50,6,4,1,3,1,04
005,122.73,2009039763,2009,005,27,11,12,04,06,1,4,2,1,4,01
005Q113526,0.22,2009039764,2009,005,27,11,12,19,16,1,5,2,1,1,02
005,139.37,2009039765,2009,005,27,11,12,19,04,7,4,2,2,4,03
007,48.31,2009039766,2009,007,27,14,12,21,06,7,1,1,2,3,02
512P100163,0.58,2009039767,2009,512,27,12,12,06,06,1,1,1,1,1,01
512S100540,0.06,2009039768,2009,512,27,12,12,06,33,1,4,6,1,1,01
512,5.82,2009039769,2009,512,27,12,12,19,06,6,4,1,2,4,03
171,2.86,2009039770,2009,171,13,14,12,21,06,1,5,1,1,4,01
005,173.92,2009039771,2009,005,17,11,12,18,06,1,4,2,1,1,01
405,12.27,2009039772,2009,405,17,11,12,05,33,1,4,4,4,4,01
405,18.14,2009039773,2009,405,17,11,12,04,06,1,4,1,1,1,01
161,33.35,2009039774,2009,161,27,14,12,22,06,1,1,1,2,4,02
005P113135,0.73,2009039775,2009,005,27,11,12,20,33,1,4,5,2,4,03
005P113135,0.15,2009039776,2009,005,27,11,12,20,06,7,4,1,2,4,03
016,0.23,2009039777,2009,016,27,12,12,21,06,1,4,1,1,4,01
016S100088,0.05,2009039778,2009,016,27,12,12,19,05,1,4,2,2,4,03
161,25.11,2009039779,2009,161,27,14,12,20,06,7,4,1,2,4,03
163,0.69,2009039780,2009,163,27,14,12,19,13,1,1,1,2,2,03
531,6.63,2009039781,2009,531,31,16,12,07,72,7,6,2,1,1,01
500,5.38,2009039782,2009,500,06,12,12,18,06,7,4,1,1,1,02
005,6,2009039783,2009,005,06,11,12,19,06,7,4,2,2,4,03
014CD00701,0.9,2009039784,2009,014,06,12,12,19,05,7,1,6,2,4,02
005,131.24,2009039785,2009,005,27,11,12,17,33,1,5,1,1,1,02
009,28,2009039786,2009,009,31,12,12,18,29,5,4,6,2,6,03
005LX13069,0.31,2009039787,2009,005,27,11,12,18,04,0,5,1,1,1,01
161,21.7,2009039788,2009,161,27,14,12,21,29,1,5,1,2,4,03
104,30.02,2009039789,2009,104,17,14,11,20,06,1,1,1,2,1,03
141,1.61,2009039790,2009,141,20,07,11,11,06,1,5,1,2,1,02
009,62.49,2009039791,2009,009,29,07,11,11,32,6,4,5,1,1,01
150,1.24,2009039793,2009,150,04,07,11,11,03,7,1,1,1,1,01
166,4.88,2009039794,2009,166,18,16,11,10,06,1,4,2,2,6,03
097,16.67,2009039795,2009,097,20,02,11,11,32,0,4,1,2,1,02
240Q103930,0.2,2009039796,2009,240,03,12,11,11,06,1,1,1,1,4,01
305,2.29,2009039797,2009,305,18,12,11,11,06,1,1,1,2,1,01
101,248.09,2009039798,2009,101,05,14,11,11,06,7,1,1,2,1,01
005LX18390,0.09,2009039799,2009,005,31,11,11,11,06,7,4,1,1,4,01
104,31.75,2009039800,2009,104,17,14,11,11,06,6,1,1,1,1,01
090CD01241,0.83,2009039802,2009,090,17,11,11,11,35,1,1,5,2,4,01
522,2.27,2009039803,2009,522,17,14,11,20,02,1,5,1,2,4,03
285,1.24,2009039804,2009,285,04,14,11,11,06,6,1,1,1,1,01
097,287.12,2009039805,2009,097,24,02,11,11,32,1,4,1,1,6,01
526,3.53,2009039806,2009,526,31,12,11,11,06,1,1,1,1,1,01
003,23.75,2009039808,2009,003,23,02,11,12,32,1,4,1,2,6,03
003,51.04,2009039809,2009,003,18,12,11,12,54,1,4,2,1,1,01
014,97.5,2009039810,2009,014,20,02,11,11,32,1,4,2,1,1,01
007,54.85,2009039811,2009,007,27,14,11,10,06,6,1,1,2,4,03
007,55.86,2009039812,2009,007,27,14,11,10,12,1,1,1,2,4,02
005,191.65,2009039813,2009,005,31,11,11,21,04,1,4,1,2,4,03
099,45.86,2009039814,2009,099,31,14,11,11,06,1,4,1,1,3,01
005,142.08,2009039817,2009,005,17,11,11,12,15,1,1,1,1,1,01
005S115326,0.47,2009039818,2009,005,17,11,11,11,33,1,4,1,2,2,01
405,11.79,2009039819,2009,405,17,11,11,11,06,1,4,1,1,3,01
163,0.69,2009039820,2009,163,27,14,11,10,06,7,1,1,2,1,03
009,66.51,2009039821,2009,009,29,07,11,11,14,1,4,6,1,1,01
291,1.18,2009039822,2009,291,32,14,11,11,06,7,1,1,1,1,02
002,274.11,2009039823,2009,002,32,12,11,12,33,1,4,2,4,4,05
904,12.31,2009039824,2009,904,32,16,11,11,12,1,3,1,1,1,01
290,3.15,2009039825,2009,290,32,14,11,11,13,1,1,1,1,1,02
005LX12748,0,2009039826,2009,005,27,11,11,10,06,1,1,6,2,1,03
020,319.88,2009039827,2009,020,10,06,11,11,50,1,4,6,3,1,01
020,334.96,2009039828,2009,020,10,06,11,11,33,1,4,1,4,1,02
020,334.97,2009039829,2009,020,10,06,11,11,02,6,4,5,4,1,02
531,6.13,2009039830,2009,531,31,16,11,11,12,1,1,1,1,4,01
529,7.88,2009039831,2009,529,31,14,11,10,13,1,1,1,2,1,03
099,29.04,2009039832,2009,099,17,12,11,11,03,1,1,1,1,4,01
101,249.09,2009039833,2009,101,05,14,11,20,16,7,8,1,2,4,03
005,182.35,2009039835,2009,005,31,11,11,21,15,1,4,1,2,4,03
524,4.76,2009039836,2009,524,31,14,11,11,15,1,1,1,1,1,01
099,40.01,2009039837,2009,099,31,14,11,11,33,1,1,1,1,1,01
500,2.38,2009039838,2009,500,06,12,11,10,06,7,1,2,9,4,00
500LX00310,0.09,2009039839,2009,500,06,12,11,11,06,1,1,1,2,1,01
005S112233,0.12,2009039840,2009,005,27,11,11,12,33,1,4,2,1,1,01
527,6.62,2009039842,2009,527,31,14,11,10,06,1,1,1,2,1,03
020,31.66,2009039843,2009,020,15,14,11,11,13,1,1,1,1,1,01
005,198.72,2009039844,2009,005,31,11,11,12,06,1,4,1,1,4,01
005,196.26,2009039845,2009,005,31,11,11,12,06,7,4,1,1,4,02
005,190.02,2009039846,2009,005,31,11,11,21,04,1,4,6,2,4,03
005,187.06,2009039847,2009,005,31,11,11,11,33,1,4,1,1,1,01
005,104.77,2009039848,2009,005,34,11,11,12,15,7,1,6,1,1,01
509,14.29,2009039849,2009,509,17,16,11,11,50,6,4,6,2,6,02
099,6.66,2009039850,2009,099,17,14,11,11,02,1,8,1,1,1,02
099,5.28,2009039851,2009,099,17,14,11,10,06,1,1,1,2,1,02
018,0.21,2009039852,2009,018,17,12,11,21,05,1,1,1,2,4,03
513,1.52,2009039853,2009,513,17,14,11,11,05,1,6,2,2,4,03
018,0.21,2009039854,2009,018,17,12,11,10,05,1,7,2,2,4,03
099,47.59,2009039855,2009,099,31,14,11,10,06,1,7,1,2,4,03
516,8.09,2009039857,2009,516,17,14,11,10,06,7,1,1,2,3,03
516,8.45,2009039858,2009,516,17,14,11,11,16,7,1,1,1,1,01
181,2.39,2009039859,2009,181,17,14,11,11,04,1,1,1,1,4,01
516,8.03,2009039860,2009,516,17,14,11,10,06,1,4,2,2,4,03
516,8.45,2009039861,2009,516,17,14,11,11,06,1,1,1,1,1,01
181,0.24,2009039862,2009,181,17,14,11,10,06,1,1,1,2,1,02
099,46.59,2009039863,2009,099,31,14,11,11,06,1,1,1,1,1,01
099,46.12,2009039864,2009,099,31,14,11,11,06,1,5,1,1,4,02
005FD18893,0.28,2009039865,2009,005,31,11,11,10,06,1,4,1,2,4,03
005R100138,0.2,2009039866,2009,005,06,11,11,12,06,1,4,4,2,1,03
099,31.45,2009039867,2009,099,17,14,11,10,06,1,1,2,2,4,03
518,2.99,2009039869,2009,518,17,12,11,11,05,1,4,2,2,6,03
405,4.27,2009039870,2009,405,17,11,11,11,06,7,4,5,1,1,01
002,279.54,2009039871,2009,002,32,14,11,10,06,1,1,3,1,4,01
002,282.6,2009039872,2009,002,32,14,11,11,03,7,1,1,1,4,01
012,304.84,2009039873,2009,012,36,02,11,11,07,1,1,6,1,4,01
005,171.07,2009039874,2009,005,17,11,11,11,06,1,4,6,1,1,01
005,172.77,2009039875,2009,005,17,11,11,11,05,7,4,1,1,1,01
005,171.27,2009039876,2009,005,17,11,11,11,06,1,4,2,1,1,01
005,172.76,2009039877,2009,005,17,11,11,11,06,1,4,1,1,1,01
005,168.43,2009039879,2009,005,17,11,11,12,13,7,4,2,2,4,03
099,48.41,2009039880,2009,099,31,14,11,10,03,1,3,1,2,1,03
005FD18893,0.27,2009039881,2009,005,31,11,11,10,06,7,4,1,2,4,03
908,2.44,2009039882,2009,908,17,14,11,11,06,1,3,2,2,2,03
002,14.45,2009039883,2009,002,31,14,11,12,06,7,1,1,1,2,01
164,0.84,2009039884,2009,164,17,16,11,20,06,6,8,1,2,1,02
005,224.69,2009039885,2009,005,29,11,11,10,33,1,4,1,1,1,02
005R118419,0.36,2009039886,2009,005,31,11,12,23,06,1,1,6,1,4,02
005LX17276,0.12,2009039887,2009,005,17,11,12,24,05,1,1,1,1,1,01
515,5.11,2009039888,2009,515,17,16,12,24,06,1,1,1,1,4,01
900,7.36,2009039889,2009,900,17,14,12,23,33,7,5,6,1,4,01
004,61.3,2009039890,2009,004,08,14,12,26,33,1,4,2,4,1,01
005,193.15,2009039891,2009,005,31,11,12,25,33,1,4,1,4,1,05
161,22.2,2009039892,2009,161,27,14,12,26,03,7,1,1,1,1,01
161,22.16,2009039893,2009,161,27,14,12,26,05,7,4,1,4,1,01
012,0.22,2009039894,2009,012,14,14,12,24,06,1,1,1,1,1,01
090,118.8,2009039895,2009,090,19,01,12,26,50,6,4,6,1,6,01
231,36.52,2009039896,2009,231,22,07,12,26,34,1,4,6,4,6,01
005,217.41,2009039897,2009,005,31,01,12,26,06,1,4,2,1,1,01
530,19.19,2009039898,2009,530,31,06,12,26,60,1,4,2,4,1,01
405P100363,0.2,2009039899,2009,405,17,11,12,25,33,1,4,2,8,4,01
082,72.47,2009039900,2009,082,39,01,12,28,02,1,4,6,4,1,04
101R136598,0.4,2009039901,2009,101,34,12,12,23,06,7,4,2,1,1,01
167,27.8,2009039902,2009,167,17,14,12,26,06,1,1,1,1,3,01
405Q501379,0.09,2009039903,2009,405,17,11,12,23,06,1,2,6,1,4,02
018,1.77,2009039904,2009,018,17,12,12,25,54,1,4,1,1,1,01
005,128.23,2009039905,2009,005,27,11,12,24,06,6,4,1,1,4,01
410,25.16,2009039906,2009,410,17,06,12,30,50,1,4,1,4,6,04
305,8.63,2009039907,2009,305,18,02,12,29,03,1,3,5,1,1,01
167,28.4,2009039908,2009,167,17,14,12,30,02,7,1,2,1,1,01
090,21.09,2009039910,2009,090,17,01,12,25,60,7,4,2,4,1,01
005S116772,0.23,2009039911,2009,005,17,11,12,28,06,7,1,1,2,4,01
005P120025,0.53,2009039912,2009,005,31,11,12,31,06,1,1,2,2,1,02
530,22.29,2009039913,2009,530,31,06,12,31,62,6,4,1,4,1,02
005,135.34,2009039914,2009,005,27,11,12,25,33,6,4,6,4,1,01
005R113249,0.17,2009039915,2009,005,27,11,12,27,33,1,4,8,2,1,01
090,149.43,2009039916,2009,090,13,01,12,31,50,6,4,2,3,1,04
005,191.87,2009039917,2009,005,31,11,12,28,33,7,4,2,1,6,01
285,0.28,2009039918,2009,285,04,12,12,31,06,1,4,1,2,1,01
082R111311,0.59,2009039919,2009,082,03,01,12,26,50,6,5,2,1,6,02
005LX18643,0.01,2009039920,2009,005,31,11,12,25,04,1,1,6,1,4,01
090,20.37,2009039921,2009,090,17,01,12,25,62,1,5,6,4,1,01
005,30.78,2009039922,2009,005,08,01,12,30,33,1,4,2,3,6,06
090,289.52,2009039923,2009,090,32,11,12,30,33,7,5,1,3,2,04
005S110691,0.1,2009039924,2009,005,34,11,12,28,06,7,2,1,1,4,02
005,81.56,2009039925,2009,005,21,11,12,27,32,1,4,2,1,5,01
162,2.93,2009039926,2009,162,27,16,12,30,06,1,7,5,2,1,02
433,0.5,2009039927,2009,433,08,14,12,31,06,7,4,2,2,1,03
124,35.27,2009039928,2009,124,36,06,12,25,62,6,4,1,4,1,02
395,171.62,2009039929,2009,395,32,12,12,26,06,6,1,1,1,1,01
167,16.83,2009039930,2009,167,17,12,12,31,06,7,4,2,2,1,03
221,15.38,2009039931,2009,221,03,06,12,29,34,5,4,1,4,1,05
195,14.2,2009039932,2009,195,38,02,12,31,06,1,4,2,3,1,04
005,163.18,2009039933,2009,005,17,11,12,31,06,1,4,2,2,1,03
005S117122,0.06,2009039934,2009,005,17,11,12,25,33,1,4,6,4,1,01
090,6.71,2009039935,2009,090,17,11,12,25,33,1,4,1,4,1,01
395,49.83,2009039936,2009,395,11,02,12,31,34,1,4,2,3,1,04
005FI12879,0.13,2009039937,2009,005,27,11,12,27,06,7,1,1,1,4,01
161,32.96,2009039938,2009,161,27,14,12,29,12,7,1,1,4,4,05
097,239.81,2009039940,2009,097,24,02,12,28,33,6,5,1,3,1,04
002,35.7,2009039941,2009,002,31,02,12,29,12,6,1,6,1,1,01
020,93.32,2009039942,2009,020,29,06,12,27,50,1,4,6,4,1,01
090,163.68,2009039943,2009,090,13,01,12,28,33,1,4,2,1,1,02
005,39.51,2009039944,2009,005,08,11,12,31,33,1,4,1,1,6,01
303,2.67,2009039945,2009,303,18,14,12,24,06,5,4,2,1,1,01
082,51.7,2009039946,2009,082,39,01,12,31,33,1,4,5,3,1,04
090,47.11,2009039947,2009,090,17,01,12,31,33,6,4,2,3,6,04
002,61.21,2009039948,2009,002,17,02,12,30,05,1,4,6,3,6,04
101,55.85,2009039949,2009,101,25,02,11,14,60,1,4,1,4,6,01
281,9.5,2009039950,2009,281,13,02,11,13,50,1,4,1,3,1,04
202,24.03,2009039951,2009,202,17,06,11,14,50,6,4,6,4,1,01
097,247.68,2009039952,2009,097,24,02,11,17,60,1,4,7,1,1,01
005LX08167,0,2009039953,2009,005,21,11,11,13,07,1,1,1,2,4,01
527,1.41,2009039954,2009,527,31,14,11,15,06,7,3,2,2,3,03
203,12.67,2009039955,2009,203,17,06,11,17,04,1,D,1,2,1,02
028,50.71,2009039956,2009,028,13,14,11,17,13,1,3,1,1,3,02
410,14.84,2009039957,2009,410,17,16,11,17,06,1,1,1,2,3,03
099,46.01,2009039958,2009,099,31,14,11,15,06,1,1,1,2,3,03
509,25.9,2009039959,2009,509,17,14,11,12,06,7,4,1,1,1,01
005Q501201,0.11,2009039960,2009,005,06,11,11,17,33,7,4,6,2,1,02
090,255.21,2009039961,2009,090,32,01,11,13,13,7,4,1,3,1,02
104,26.31,2009039962,2009,104,31,14,11,13,06,7,1,1,2,4,03
099,38.47,2009039963,2009,099,31,14,11,13,06,7,1,1,2,4,03
099,37.37,2009039964,2009,099,31,14,11,14,33,1,4,5,2,1,02
099,38.35,2009039965,2009,099,31,14,11,13,03,1,3,1,1,1,02
525,0.08,2009039966,2009,525,31,12,11,14,33,7,4,1,4,4,02
525,7.18,2009039967,2009,525,31,14,11,12,02,1,1,5,1,1,01
012,71.66,2009039968,2009,012,21,02,11,13,34,6,4,1,1,5,01
510,1.69,2009039969,2009,510,34,16,11,16,03,1,A,5,2,1,03
014,72.3,2009039970,2009,014,20,02,11,14,34,1,4,1,4,1,01
097,68.16,2009039971,2009,097,39,06,11,17,16,7,1,1,1,1,01
510,0.49,2009039972,2009,510,34,14,11,14,12,1,3,1,1,1,01
101,28.01,2009039973,2009,101,25,06,11,16,60,1,4,5,2,3,03
005,252.87,2009039975,2009,005,37,11,12,19,33,1,4,1,2,4,02
101,240.34,2009039976,2009,101,05,02,11,14,60,7,4,6,4,6,01
020,1,2009039977,2009,020,16,02,11,17,60,1,4,6,2,1,01
162,5.58,2009039978,2009,162,27,16,11,15,01,5,4,1,2,2,03
005LX17613,0,2009039979,2009,005,17,11,12,19,33,0,1,1,2,4,03
099,36.23,2009039980,2009,099,17,14,11,15,06,1,1,1,2,4,03
524,5.19,2009039981,2009,524,31,14,12,19,05,1,1,1,2,4,03
515,0,2009039982,2009,515,17,16,11,15,05,1,5,1,2,4,03
099,16.47,2009039984,2009,099,17,14,11,19,04,1,1,2,2,3,03
005LX00235,0.16,2009039985,2009,005,06,11,12,19,06,7,1,2,2,4,02
283,13.01,2009039986,2009,283,13,06,11,13,50,6,4,1,4,1,04
099,13.17,2009039988,2009,099,17,14,11,13,03,1,6,2,2,1,02
515,2.89,2009039989,2009,515,17,16,11,15,07,7,3,1,2,4,03
524,13,2009039990,2009,524,31,16,11,10,12,7,4,1,1,6,01
002,12.83,2009039991,2009,002,31,14,11,13,60,7,4,1,3,6,03
522,13.09,2009039992,2009,522,17,12,11,14,33,1,4,1,4,1,01
405Q502740,0.19,2009039993,2009,405,31,11,11,14,33,1,4,1,4,1,01
090,2.45,2009039994,2009,090,17,11,11,12,06,6,4,2,1,3,01
090,28.07,2009039995,2009,090,17,01,11,13,60,1,4,1,3,1,04
017,53.39,2009039996,2009,017,13,06,11,13,60,1,4,1,3,1,04
017,48.09,2009039997,2009,017,13,12,11,17,06,7,1,1,1,1,02
181,0.61,2009039998,2009,181,17,14,11,12,06,0,1,1,1,4,01
522,10.1,2009039999,2009,522,17,14,11,13,34,1,4,1,2,1,03
012,405.02,2009040000,2009,012,12,02,11,14,34,1,4,5,2,5,01
012,404.35,2009040001,2009,012,12,02,11,14,33,7,4,5,1,1,01
099,30.9,2009040002,2009,099,17,14,11,13,05,1,5,1,2,4,01
099,26.1,2009040003,2009,099,17,12,11,16,33,7,4,5,2,4,03
285,0.57,2009040004,2009,285,04,12,11,16,05,1,5,2,1,2,01
020,232.44,2009040005,2009,020,24,06,11,13,33,1,4,2,4,6,02
020,200.34,2009040006,2009,020,24,06,11,17,60,1,4,1,4,1,01
020,225.99,2009040007,2009,020,24,06,11,12,33,1,4,6,4,1,01
005,149.1,2009040008,2009,005,17,11,11,13,04,7,5,2,1,5,02
005P114879,0.31,2009040009,2009,005,17,11,11,17,06,7,2,6,2,1,02
518P100137,0.18,2009040010,2009,518,17,12,11,13,16,1,1,6,2,1,03
099,46.16,2009040011,2009,099,31,14,11,17,16,1,4,1,2,1,02
002,287.87,2009040012,2009,002,32,14,11,13,33,1,1,6,4,4,04
018,0.21,2009040013,2009,018,17,12,11,15,06,1,1,1,2,4,03
524,13.64,2009040014,2009,524,31,16,11,16,06,7,1,1,2,3,03
539,0.05,2009040015,2009,539,37,14,11,15,02,7,1,1,2,1,02
002,76.41,2009040016,2009,002,04,02,11,13,60,1,4,6,3,3,02
082,53.93,2009040017,2009,082,39,01,11,14,04,1,4,2,1,1,01
005R116478,0.03,2009040018,2009,005,17,11,11,15,33,7,4,2,2,4,03
005,166.87,2009040019,2009,005,17,11,11,14,06,1,4,1,2,4,02
090,9.31,2009040020,2009,090,17,11,11,12,06,7,5,2,1,4,01
090,8.56,2009040021,2009,090,17,11,11,12,06,1,4,1,1,3,01
012,73.15,2009040022,2009,012,21,02,11,13,60,1,4,1,4,6,01
005,77.89,2009040023,2009,005,21,11,11,14,33,6,1,5,4,6,01
012,95.02,2009040024,2009,012,21,02,11,13,33,1,4,1,3,1,03
012,98.4,2009040025,2009,012,21,02,11,13,60,7,4,6,3,1,03
508,30.5,2009040026,2009,508,21,07,11,13,34,1,4,5,2,6,01
526,3.92,2009040027,2009,526,31,12,11,13,06,1,4,1,2,4,02
099,46.59,2009040028,2009,099,31,14,11,17,06,1,1,2,2,1,03
526,3.79,2009040029,2009,526,31,12,11,13,05,1,4,1,2,4,03
099,48.42,2009040030,2009,099,31,14,11,13,06,7,3,1,2,4,03
155,30.02,2009040031,2009,155,24,06,11,16,71,5,4,1,1,6,02
303,6.66,2009040032,2009,303,18,12,11,17,06,1,1,1,2,3,02
003,22.2,2009040033,2009,003,23,02,11,17,06,1,1,2,2,6,03
112,13.6,2009040034,2009,112,05,07,11,12,06,1,3,1,1,6,01
101,193.88,2009040035,2009,101,05,02,11,12,60,1,4,2,4,1,01
303,3.42,2009040036,2009,303,18,14,11,12,06,7,1,1,1,3,01
163,1.14,2009040037,2009,163,27,14,11,15,13,1,3,1,1,4,02
016LX00363,0.23,2009040038,2009,016,27,12,11,10,12,1,1,1,2,1,03
005,190.26,2009040039,2009,005,31,11,11,13,06,1,4,5,3,4,03
005,198.86,2009040040,2009,005,31,11,11,17,33,1,4,1,1,5,02
395,213.05,2009040042,2009,395,33,02,11,15,16,1,1,1,2,4,04
125,4.7,2009040043,2009,125,36,14,11,12,06,7,3,1,1,9,01
002,278.88,2009040044,2009,002,32,14,11,14,04,1,1,1,1,1,01
167LX02442,0.12,2009040045,2009,167,17,12,11,06,06,1,4,2,1,1,01
195,33.81,2009040046,2009,195,38,02,11,12,07,1,4,6,1,6,01
108,10.66,2009040047,2009,108,23,06,11,12,32,1,4,1,2,2,03
016,26.72,2009040048,2009,016,18,12,11,15,33,7,5,5,2,4,03
900,7.12,2009040049,2009,900,17,14,11,14,06,1,5,2,2,4,03
167LX02442,0.1,2009040050,2009,167,17,12,11,15,06,1,1,2,2,4,02
823,3.24,2009040052,2009,823,39,16,11,12,02,6,1,1,1,4,01
028,48.71,2009040053,2009,028,13,14,11,17,06,1,1,7,1,4,01
003,10.56,2009040054,2009,003,23,02,11,13,60,1,4,2,1,1,02
101,345.96,2009040055,2009,101,23,02,11,16,03,1,4,1,2,1,03
004,60.44,2009040056,2009,004,08,14,11,12,12,1,1,,1,1,02
005LX18643,0,2009040057,2009,005,31,11,11,16,06,1,5,2,2,4,03
005,181.06,2009040058,2009,005,31,11,11,13,06,1,5,1,2,1,02
405,10.49,2009040059,2009,405,17,11,11,16,16,7,4,1,2,4,03
405Q500589,0.08,2009040060,2009,405,17,11,11,12,06,1,2,6,1,3,02
405,3.95,2009040061,2009,405,17,11,11,12,06,1,4,1,1,4,02
005S115699,0.14,2009040062,2009,005,17,11,11,12,06,7,2,1,1,4,02
018,4.23,2009040063,2009,018,17,12,11,14,06,1,5,2,1,6,02
005,159.07,2009040064,2009,005,17,11,11,13,02,1,4,1,2,1,03
005,150.49,2009040065,2009,005,17,11,11,17,06,7,4,1,2,1,03
005S115326,0.33,2009040066,2009,005,17,11,11,17,33,7,1,5,2,1,01
405,12.69,2009040067,2009,405,17,11,11,13,06,1,4,2,2,1,03
520,6.97,2009040068,2009,520,17,12,12,21,16,7,4,6,1,3,02
405,18.88,2009040069,2009,405,17,11,11,16,06,1,4,1,2,5,03
405R101594,1.05,2009040070,2009,405,17,11,11,16,60,1,4,6,2,4,03
405,14.32,2009040071,2009,405,17,11,11,12,06,1,4,1,2,4,03
405,20.76,2009040072,2009,405,17,11,11,17,06,1,4,1,1,1,02
090,0.71,2009040073,2009,090,17,11,11,17,13,1,1,2,2,3,02
520,5.3,2009040074,2009,520,17,12,11,13,14,1,4,1,1,1,02
090,3.7,2009040075,2009,090,17,11,11,17,06,1,4,1,2,4,03
539,14.05,2009040076,2009,539,37,02,12,19,06,6,1,1,2,6,03
005,270.32,2009040077,2009,005,37,01,11,12,32,1,4,1,1,6,01
005,255.38,2009040078,2009,005,37,11,11,13,06,7,4,1,2,1,03
009,77.56,2009040079,2009,009,37,07,11,10,60,1,4,5,2,1,02
547,6.06,2009040080,2009,547,37,07,11,13,60,1,4,2,3,6,04
002CODIVISN,1.15,2009040081,2009,002,32,14,11,16,06,7,1,1,2,5,01
002,281.73,2009040082,2009,002,32,14,11,16,71,5,1,1,1,4,02
527,2.84,2009040083,2009,527,31,14,11,14,06,1,2,2,2,1,02
527,2.39,2009040084,2009,527,31,14,11,17,13,7,6,1,2,4,03
002,311.21,2009040085,2009,002,26,02,11,13,50,1,4,2,3,1,04
026,71.87,2009040087,2009,026,01,02,11,13,32,1,4,1,2,6,01
026,81.18,2009040088,2009,026,01,02,11,14,98,1,4,7,4,1,02
305,13.29,2009040089,2009,305,18,12,11,13,07,1,1,1,1,1,02
005R112806,0.52,2009040090,2009,005,27,11,11,17,06,7,4,6,2,3,03
007,52.16,2009040091,2009,007,27,14,12,16,06,7,2,1,2,3,03
005,134.63,2009040092,2009,005,27,11,11,15,33,1,4,5,2,1,03
005S113329,0.31,2009040093,2009,005,27,11,11,15,33,6,4,5,2,1,03
007,50.26,2009040094,2009,007,27,14,11,13,06,1,4,1,1,4,01
167,7.78,2009040095,2009,167,27,12,11,16,07,1,4,1,2,1,03
516,13.19,2009040096,2009,516,17,16,11,14,06,1,1,1,1,1,01
169,11.44,2009040097,2009,169,17,14,11,14,33,6,1,1,2,1,01
528,0.36,2009040098,2009,528,31,16,11,13,06,1,1,1,2,1,02
516,14.9,2009040099,2009,516,17,16,11,13,07,1,6,1,1,1,02
005P117207R,0.35,2009040100,2009,005,17,11,12,19,02,1,1,1,2,4,03
101,248.09,2009040101,2009,101,05,14,11,12,13,1,1,1,1,1,01
101COABERDN,0.18,2009040102,2009,101,14,14,11,14,06,1,1,1,1,1,01
109,14.84,2009040103,2009,109,14,06,11,12,32,1,4,1,1,2,01
105,41.9,2009040104,2009,105,14,06,11,12,32,1,4,1,2,6,03
101,73.31,2009040105,2009,101,14,02,11,17,60,1,4,6,2,6,05
109,14.14,2009040106,2009,109,14,06,11,16,34,1,4,2,2,6,03
522,1.34,2009040107,2009,522,17,14,11,14,13,1,6,2,1,4,01
507COPEARL,0,2009040108,2009,507,21,16,12,21,02,1,1,1,2,4,03
524,4.25,2009040109,2009,524,31,14,11,16,03,1,1,1,2,4,03
099,42.56,2009040110,2009,099,31,14,11,17,06,1,1,2,1,1,02
099,41.93,2009040111,2009,099,31,14,11,13,06,1,2,1,1,1,02
099,40.64,2009040112,2009,099,31,14,11,16,03,1,3,1,2,1,03
524,5.19,2009040113,2009,524,31,14,11,16,06,1,1,2,2,4,03
005LX22773,0,2009040114,2009,005,29,11,11,17,33,1,1,1,2,1,02
512,4.02,2009040115,2009,512,27,12,11,14,05,1,4,5,1,1,01
167,10.23,2009040116,2009,167,27,12,11,17,33,1,4,1,2,6,03
096,2.38,2009040117,2009,096,31,14,11,13,12,6,1,1,2,1,03
164,0.92,2009040119,2009,164,17,16,11,12,06,7,1,1,1,1,01
164,0.3,2009040120,2009,164,17,16,12,21,34,5,8,5,2,4,03
405LX01382,0.1,2009040121,2009,405,17,11,11,12,04,1,4,2,1,1,01
