rd_inv,milepost,caseno,rte_nbr,county,func_cls,accyr,month,daymth,acctype,severity,loc_type,rd_char1,rdsurf,light,weather
002,326.23,2006035345,002,26,02,2006,10,09,05,1,1,1,1,1,01
005,153.29,2006035346,005,17,11,2006,10,09,05,1,4,2,1,1,01
005,134.99,2006035347,005,27,11,2006,10,09,06,7,4,1,1,1,01
005,135.19,2006035348,005,27,11,2006,10,09,06,1,4,2,1,1,01
005,127.56,2006035349,005,27,11,2006,10,09,04,1,4,1,1,1,01
542,1.66,2006035350,542,37,16,2006,10,09,06,7,5,1,1,1,01
099,15.11,2006035351,099,17,14,2006,10,09,06,1,1,1,1,1,01
516,10.39,2006035352,516,17,14,2006,10,09,07,7,1,1,1,4,05
285,0.71,2006035353,285,04,14,2006,10,09,04,1,6,1,1,4,01
405LX01983,0.1,2006035354,405,17,11,2006,10,09,06,1,4,1,1,1,01
125,6.08,2006035355,125,36,16,2006,10,09,13,7,1,1,1,1,01
099,48.63,2006035356,099,31,14,2006,10,09,73,7,1,2,1,1,01
002,271.17,2006035357,002,32,14,2006,10,10,06,1,1,1,1,1,01
005,114.64,2006035358,005,34,11,2006,10,10,06,7,4,1,1,1,01
005P125461,0.23,2006035359,005,37,11,2006,10,10,06,7,1,6,1,1,01
008,0.39,2006035360,008,14,02,2006,10,10,50,1,4,1,1,1,01
090,1.54,2006035361,090,17,11,2006,10,10,06,1,4,1,1,1,01
090,283.22,2006035362,090,32,11,2006,10,10,04,1,4,6,1,1,01
240,30.25,2006035364,240,03,12,2006,10,10,13,1,1,1,1,2,01
395,215.74,2006035365,395,33,02,2006,10,10,32,1,4,1,1,6,01
405,14.36,2006035366,405,17,11,2006,10,10,06,7,4,1,1,1,01
512,0.01,2006035367,512,27,12,2006,10,10,06,7,4,2,1,1,01
005LX13487,0.07,2006035369,005,27,11,2006,10,10,05,1,1,2,1,1,01
099,0.18,2006035370,099,27,14,2006,10,10,03,7,6,1,1,1,01
101,339.56,2006035371,101,23,02,2006,10,17,04,4,4,6,1,1,01
528,1.97,2006035373,528,31,16,2006,10,11,03,6,6,1,1,1,01
507,22.23,2006035374,507,34,06,2006,10,11,34,1,1,1,1,4,01
405LX01382,0.14,2006035376,405,17,11,2006,10,11,05,1,4,2,1,4,01
016FD00251,0,2006035377,016,27,12,2006,10,11,06,1,1,2,1,1,01
101COABERDN,3.29,2006035378,101,14,14,2006,10,11,06,1,1,1,1,3,01
028,125.28,2006035379,028,22,06,2006,10,12,32,1,4,1,1,3,01
005,170.71,2006035380,005,17,11,2006,10,12,06,1,4,1,1,1,01
405,26.72,2006035381,405,31,11,2006,10,11,06,1,4,1,1,6,01
290,6.26,2006035382,290,32,14,2006,10,11,50,1,5,1,1,1,01
285COWENTCH,1.43,2006035383,285,04,14,2006,10,11,03,7,1,1,1,1,01
908,0.31,2006035384,908,17,14,2006,10,12,06,1,1,2,1,1,01
900,15.78,2006035385,900,17,14,2006,10,11,06,1,1,1,1,1,01
202,7.34,2006035386,202,17,14,2006,10,11,12,1,1,1,1,1,01
182LX00495,0,2006035387,182,03,11,2006,10,12,06,0,1,1,1,1,01
527,3.22,2006035388,527,31,14,2006,10,12,05,1,4,1,1,1,01
536,4.68,2006035389,536,29,16,2006,10,11,06,1,4,1,1,1,01
522LX01206,0.02,2006035390,522,17,12,2006,10,11,02,1,1,6,1,1,01
099,15.82,2006035391,099,17,14,2006,10,10,06,1,1,2,1,4,01
005,93.28,2006035392,005,34,01,2006,10,13,34,1,4,1,1,6,01
508,4.89,2006035393,508,21,07,2006,10,11,32,1,4,1,1,6,01
195,82.3,2006035394,195,32,02,2006,10,11,32,1,4,1,1,6,01
206,1.52,2006035395,206,32,07,2006,10,11,12,1,3,1,1,1,01
303,3.52,2006035396,303,18,14,2006,10,11,06,1,4,1,1,1,01
104,2.25,2006035397,104,16,02,2006,10,11,32,1,4,2,1,1,01
097,284.3,2006035398,097,24,02,2006,10,11,32,1,4,1,1,4,01
503,4.7,2006035399,503,06,12,2006,10,12,06,1,2,1,1,2,01
005CD03748,0.41,2006035400,005,08,11,2006,10,11,05,1,1,1,1,1,01
515,1.96,2006035401,515,17,16,2006,10,12,13,7,3,2,1,6,01
900CO2NDST,0.57,2006035402,900,17,14,2006,10,12,05,1,3,1,1,1,01
405,8.64,2006035403,405,17,11,2006,10,12,33,1,4,1,1,1,01
522,19.2,2006035404,522,31,12,2006,10,11,12,6,4,1,1,4,01
005,191.82,2006035405,005,31,11,2006,10,11,06,7,4,2,1,1,01
002,0.65,2006035406,002,31,12,2006,10,11,06,6,4,2,1,1,01
005,131.69,2006035407,005,27,11,2006,10,13,06,1,4,1,1,4,01
171,2.5,2006035408,171,13,14,2006,10,12,06,7,1,1,1,1,01
005LX25766,0.05,2006035409,005,37,11,2006,10,10,06,1,1,1,1,1,01
099,42.16,2006035410,099,31,14,2006,10,12,07,1,6,1,1,1,01
016,24.82,2006035411,016,18,12,2006,10,13,06,1,4,6,1,2,01
005,32.4,2006035412,005,08,01,2006,10,15,32,1,4,1,2,6,03
005P112560,0.22,2006035413,005,27,11,2006,05,28,04,1,1,2,1,1,01
099,25.05,2006035414,099,17,12,2006,10,14,16,1,4,1,2,6,03
099,31.96,2006035415,099,17,14,2006,10,15,02,1,6,1,2,1,02
281,8.75,2006035416,281,13,02,2006,10,15,06,1,8,1,2,1,03
166,2.14,2006035417,166,18,14,2006,10,15,06,1,5,1,2,1,03
027,1.26,2006035418,027,38,14,2006,10,14,03,1,1,1,1,1,01
202,29.82,2006035419,202,17,06,2006,10,13,72,7,3,1,1,4,01
164,0.35,2006035420,164,17,16,2006,10,13,06,7,1,5,1,1,01
018P500408,0.22,2006035421,018,17,12,2006,10,15,06,1,1,5,2,1,03
002,61.11,2006035422,002,17,02,2006,10,15,50,1,4,6,2,1,03
002,1.15,2006035423,002,31,12,2006,10,16,06,1,4,1,2,6,03
005,193.53,2006035424,005,31,11,2006,10,16,06,7,4,1,2,2,03
014,109.42,2006035425,014,20,07,2006,10,13,50,1,4,1,1,1,01
002,289.17,2006035426,002,32,14,2006,10,16,06,7,1,1,1,1,02
002,312.71,2006035427,002,26,02,2006,10,14,32,6,4,1,1,5,01
082,43.27,2006035428,082,39,01,2006,10,13,34,1,4,1,1,6,01
016,26.66,2006035429,016,18,12,2006,10,13,12,6,3,1,1,2,01
016,0.09,2006035430,016,18,16,2006,10,15,50,7,1,2,2,1,03
160,2.04,2006035431,160,18,16,2006,10,06,02,1,1,2,2,2,03
108,7.5,2006035432,108,23,06,2006,10,13,32,1,4,1,1,6,02
097,145.18,2006035433,097,19,02,2006,10,15,32,6,4,2,2,6,03
005Q213414,0.11,2006035434,005,27,11,2006,10,15,50,6,4,6,2,4,03
002R101437,0.13,2006035435,002,31,14,2006,10,15,33,1,4,6,2,1,03
090P115133,0.42,2006035436,090,13,01,2006,10,13,33,7,4,5,1,2,01
405,13.48,2006035437,405,17,11,2006,10,15,33,1,4,1,7,1,03
005,155.24,2006035438,005,17,11,2006,10,15,06,1,4,1,2,1,03
395,223.32,2006035439,395,33,02,2006,10,15,50,6,4,2,1,1,02
099,25.06,2006035440,099,17,12,2006,10,14,05,1,4,1,2,6,03
005,143.81,2006035441,005,17,11,2006,10,13,06,7,4,1,1,1,01
005Q113002,0.03,2006035442,005,27,11,2006,10,15,06,7,1,2,2,1,02
005,129.13,2006035443,005,27,11,2006,10,14,06,7,4,1,1,4,02
016,14.79,2006035444,016,27,12,2006,10,14,33,1,4,1,2,6,03
305,4.95,2006035445,305,18,12,2006,10,15,16,1,4,2,2,6,02
005,194.43,2006035446,005,31,11,2006,10,14,06,7,4,1,1,3,02
173,4.06,2006035447,173,09,07,2006,10,15,02,6,3,1,2,1,03
009,8.6,2006035448,009,31,12,2006,10,15,06,1,4,2,2,6,03
410Q101192,0.07,2006035449,410,27,12,2006,10,15,33,1,4,2,2,4,02
005,130.16,2006035450,005,27,11,2006,10,14,06,1,4,1,1,1,01
002,279.07,2006035451,002,32,14,2006,10,15,06,7,1,1,2,4,03
005R119856,0.07,2006035452,005,31,11,2006,10,13,06,1,4,1,1,1,01
205S103061,0.5,2006035453,205,06,11,2006,10,15,33,6,1,6,2,1,03
005,17.5,2006035454,005,06,01,2006,10,15,06,1,4,2,2,6,03
005P100028,0.22,2006035455,005,06,11,2006,10,15,33,1,4,6,2,3,03
518,3.21,2006035458,518,17,12,2006,10,15,06,7,4,6,2,1,03
005P116123,0.35,2006035459,005,17,11,2006,10,15,33,1,4,6,2,1,02
005P125554,0.45,2006035460,005,37,11,2006,10,13,06,7,4,1,1,1,01
432,6.31,2006035461,432,08,14,2006,10,09,13,1,3,1,1,1,01
003,1.49,2006035462,003,23,02,2006,10,10,07,1,1,1,1,4,01
002,284.48,2006035463,002,32,14,2006,10,13,06,1,4,2,1,4,01
099,40.58,2006035464,099,31,14,2006,10,12,03,1,6,1,1,1,01
524,4.76,2006035465,524,31,14,2006,10,18,06,1,1,1,2,3,03
509LX02483,0.19,2006035466,509,17,12,2006,10,18,13,7,1,1,2,1,03
522,2.66,2006035467,522,17,14,2006,10,04,02,1,1,1,1,1,01
520,5.21,2006035468,520,17,12,2006,10,17,06,1,4,1,1,1,01
520,7.58,2006035469,520,17,12,2006,10,17,06,1,4,1,1,1,01
005,164.58,2006035470,005,17,11,2006,10,17,06,1,4,1,1,4,01
005,169.68,2006035471,005,17,11,2006,10,08,06,1,4,1,1,1,01
523,0.5,2006035473,523,17,14,2006,10,14,13,1,1,1,2,4,02
527,11.53,2006035475,527,31,14,2006,10,08,06,7,1,1,2,1,02
005,182.95,2006035477,005,31,11,2006,10,10,34,7,4,1,1,1,01
090R101046,0.24,2006035478,090,17,11,2006,10,12,06,7,4,4,1,4,01
090,9.31,2006035479,090,17,11,2006,10,12,06,1,4,2,1,1,01
410,15.98,2006035480,410,17,16,2006,10,13,02,5,1,1,1,4,01
169,2.67,2006035481,169,17,06,2006,10,17,06,1,1,1,1,1,01
090,7.22,2006035482,090,17,11,2006,10,12,04,1,4,1,1,1,01
405P102323,0.22,2006035483,405,17,11,2006,10,16,06,7,4,2,2,1,03
099,37.51,2006035484,099,31,14,2006,10,17,06,1,4,1,1,4,02
005LX17613,0.07,2006035485,005,17,11,2006,10,13,16,7,1,1,1,1,01
501,10.5,2006035486,501,06,07,2006,10,13,34,1,4,1,1,3,01
520,6.77,2006035487,520,17,12,2006,10,18,33,7,4,5,2,1,03
507,35.9,2006035488,507,27,06,2006,10,13,06,1,1,1,1,1,01
527,2.49,2006035489,527,31,14,2006,06,16,13,1,3,6,1,1,02
203,24.09,2006035490,203,31,14,2006,01,31,07,1,5,1,2,3,03
005LX12959,0,2006035491,005,27,11,2006,10,17,02,6,1,2,1,4,01
099,9.19,2006035492,099,17,14,2006,10,13,05,1,3,1,1,3,01
900,16.14,2006035493,900,17,14,2006,10,17,06,1,4,2,1,1,03
109,0.24,2006035494,109,14,16,2006,10,17,06,7,1,1,1,1,01
411,1.5,2006035496,411,08,16,2006,10,16,34,1,1,1,2,1,03
099,40.15,2006035497,099,31,14,2006,10,12,13,1,1,2,1,1,01
512LX00837,0,2006035498,512,27,12,2006,10,13,07,6,1,1,1,3,01
027,1.26,2006035499,027,38,14,2006,10,17,13,6,1,1,1,1,01
270COPULLMN,0.14,2006035500,270,38,14,2006,10,18,13,7,1,1,1,1,01
004,60.65,2006035501,004,08,14,2006,10,13,06,1,4,1,1,1,01
028,33.68,2006035502,028,13,14,2006,10,16,06,6,4,1,1,1,02
101,57.66,2006035503,101,25,02,2006,10,12,13,7,1,5,1,1,01
020SPANACRT,3.81,2006035504,020,29,14,2006,10,18,03,1,1,1,1,1,02
012,0.54,2006035505,012,14,14,2006,10,13,06,1,1,1,1,1,01
012,0.39,2006035506,012,14,14,2006,10,18,12,1,6,1,2,1,02
005R125382,0.12,2006035507,005,37,11,2006,10,18,33,1,4,6,2,1,03
542,0.32,2006035508,542,37,16,2006,10,18,06,1,1,1,2,1,03
090LX01154,0,2006035509,090,17,11,2006,10,17,06,1,4,1,1,1,02
090LX01017,0.08,2006035510,090,17,11,2006,10,08,05,1,4,5,1,1,01
527,2.39,2006035511,527,31,14,2006,10,16,71,5,1,1,1,1,01
099,37.64,2006035512,099,31,14,2006,10,18,06,7,1,1,2,1,02
509,23.5,2006035513,509,17,14,2006,10,18,13,1,1,1,2,1,03
410,6.33,2006035514,410,27,16,2006,10,16,34,7,6,1,1,1,02
410,5.56,2006035515,410,27,16,2006,10,17,06,1,1,1,1,1,01
005LX26346,0.1,2006035517,005,37,11,2006,10,17,33,1,4,1,1,1,01
099,39.16,2006035518,099,31,14,2006,10,17,06,1,1,2,1,1,01
161,33.27,2006035519,161,27,14,2006,10,12,02,7,1,1,1,1,01
525,5.52,2006035520,525,31,14,2006,10,17,06,1,4,1,2,4,02
525,6.54,2006035521,525,31,14,2006,10,13,06,1,4,1,1,1,01
538,0.7,2006035522,538,29,16,2006,10,18,02,1,1,1,2,5,03
538,0.63,2006035523,538,29,16,2006,10,17,04,1,4,1,1,1,01
007,56.85,2006035524,007,27,14,2006,10,18,06,7,4,1,2,1,03
167,0.02,2006035525,167,27,14,2006,10,17,13,7,1,1,2,1,02
022,2.97,2006035526,022,39,14,2006,10,16,05,1,6,5,1,1,01
009,15.42,2006035527,009,31,12,2006,10,16,06,7,1,1,2,1,01
099,15.45,2006035528,099,17,14,2006,10,16,06,1,5,1,2,1,03
518,3.07,2006035529,518,17,12,2006,10,13,04,6,4,6,1,1,01
181,2.13,2006035530,181,17,14,2006,10,13,13,7,1,1,1,4,01
099,9.54,2006035531,099,17,14,2006,10,18,13,6,1,1,2,1,03
164,0.89,2006035532,164,17,16,2006,10,18,06,1,1,1,2,3,02
164,1.97,2006035533,164,17,16,2006,10,17,05,1,1,1,1,1,02
101Q136438,0.44,2006035534,101,34,12,2006,10,16,50,6,4,6,2,4,03
020,44.69,2006035535,020,29,02,2006,10,12,32,1,4,1,1,1,01
002,1.55,2006035536,002,31,12,2006,10,18,32,6,4,1,1,6,01
524,6.47,2006035537,524,31,16,2006,10,07,04,1,4,2,1,6,01
005,187.81,2006035538,005,31,11,2006,10,14,04,1,4,1,2,6,03
005LX19911,0.01,2006035539,005,31,11,2006,10,10,06,7,1,2,1,4,01
532,8.74,2006035540,532,31,07,2006,10,17,06,7,1,1,1,1,01
005,196.31,2006035541,005,31,11,2006,10,08,06,7,4,1,1,1,01
009,6.97,2006035542,009,31,12,2006,10,14,60,1,5,2,1,4,01
002,1.23,2006035543,002,31,12,2006,10,17,32,7,4,1,1,6,01
002,12.54,2006035544,002,31,14,2006,10,10,13,1,3,1,1,6,05
510,0.8,2006035545,510,34,14,2006,10,18,06,7,1,1,2,1,01
302,14.98,2006035547,302,27,14,2006,10,18,06,7,4,2,2,1,03
005,104.81,2006035548,005,34,11,2006,10,12,06,7,4,2,1,1,02
302,12.61,2006035549,302,27,14,2006,07,07,34,7,4,2,1,6,01
512,3.81,2006035550,512,27,12,2006,10,16,98,1,4,1,1,1,01
500,1.13,2006035551,500,06,12,2006,10,08,16,1,1,1,1,1,02
097,2.8,2006035552,097,20,02,2006,10,12,13,1,1,2,1,4,01
005,76.12,2006035553,005,21,11,2006,10,27,06,7,4,1,1,1,01
395,177.79,2006035555,395,32,02,2006,10,16,50,6,4,2,1,4,01
395,169.82,2006035556,395,32,14,2006,10,16,33,1,1,2,1,1,02
027,88.99,2006035557,027,32,14,2006,10,17,12,7,1,1,1,3,01
002,301.74,2006035558,002,32,02,2006,10,10,33,1,4,1,1,1,01
303,2.91,2006035559,303,18,14,2006,10,17,71,6,1,1,1,4,01
304,2.9,2006035560,304,18,14,2006,10,16,05,1,1,1,2,2,02
304,2.62,2006035561,304,18,14,2006,10,17,07,1,1,2,1,4,01
303,0.11,2006035562,303,18,14,2006,10,16,02,1,1,1,1,1,02
310,1.04,2006035563,310,18,14,2006,10,18,06,7,1,1,2,1,03
167LX02442,0.1,2006035564,167,17,12,2006,10,18,06,1,1,2,2,4,03
515,7.18,2006035565,515,17,16,2006,10,18,33,6,1,1,2,4,03
167R102473,0.15,2006035566,167,17,12,2006,10,16,12,7,1,1,2,4,02
303,3.91,2006035567,303,18,14,2006,10,07,06,1,1,1,1,1,02
112,54.76,2006035568,112,05,07,2006,10,18,33,6,4,1,2,6,03
101,280.56,2006035569,101,16,02,2006,10,18,04,1,1,5,2,6,02
101,281.31,2006035570,101,16,02,2006,10,08,06,7,3,5,2,1,02
401,7.67,2006035571,401,25,02,2006,11,25,61,2,4,1,4,1,04
012,12.89,2006035572,012,14,02,2006,10,14,50,5,4,1,2,1,05
108,4.04,2006035573,108,14,06,2006,10,18,34,1,4,5,2,1,03
101,118.12,2006035574,101,14,02,2006,10,16,60,7,4,6,2,6,02
097,292.34,2006035575,097,24,02,2006,10,12,32,6,4,1,1,6,01
005,128.83,2006035576,005,27,11,2006,10,17,06,1,4,2,1,1,02
005,137.4,2006035577,005,27,11,2006,10,09,33,1,4,1,1,1,01
205Q103117,0.11,2006035578,205,06,11,2006,10,08,34,6,4,5,1,4,02
500,2.38,2006035579,500,06,12,2006,10,14,06,1,1,1,1,4,02
005,14.93,2006035580,005,06,01,2006,10,17,33,1,4,1,1,1,01
205,2.33,2006035581,205,06,11,2006,10,18,06,1,4,1,2,1,03
006,41.91,2006035582,006,21,06,2006,10,10,50,1,4,1,1,6,01
005,78.85,2006035583,005,21,11,2006,10,17,04,7,4,1,1,6,01
002,123.3,2006035585,002,09,02,2006,10,13,07,1,1,1,1,1,01
127,1.7,2006035586,127,12,02,2006,10,18,34,0,4,6,1,6,01
012,423.5,2006035587,012,02,02,2006,10,08,32,1,4,1,2,6,02
522LX02315,0.18,2006035588,522,31,12,2006,10,09,03,7,A,5,1,4,01
002,15,2006035589,002,31,14,2006,10,14,06,1,1,1,2,4,03
002,15.3,2006035590,002,31,14,2006,10,19,13,7,1,2,2,3,02
002,14.6,2006035591,002,31,14,2006,10,12,06,1,4,1,1,1,01
024,75.55,2006035592,024,01,07,2006,10,08,27,1,4,2,2,1,03
155,30.92,2006035593,155,24,06,2006,10,07,05,6,1,2,1,1,01
020,199.79,2006035594,020,24,06,2006,10,17,60,7,4,1,2,2,02
097,275.14,2006035595,097,24,02,2006,10,12,50,1,4,1,1,6,01
215,0,2006035596,215,24,06,2006,08,24,99,1,5,1,1,4,01
020,294.81,2006035597,020,24,06,2006,10,12,34,1,4,6,1,6,01
525,22.15,2006035598,525,15,02,2006,10,08,06,1,4,2,2,6,03
005,172.45,2006035599,005,17,11,2006,10,10,06,7,1,5,1,1,01
520,0.11,2006035600,520,17,12,2006,10,18,33,1,4,8,2,4,03
405,11.4,2006035601,405,17,11,2006,10,16,06,1,4,1,2,4,03
520,11.77,2006035602,520,17,12,2006,10,17,06,1,4,2,1,1,01
090P200907,0.57,2006035603,090,17,11,2006,10,16,06,1,4,1,2,4,02
405R101594,0.81,2006035604,405,17,11,2006,10,17,06,7,4,1,1,1,01
520,6.77,2006035605,520,17,12,2006,10,18,07,7,4,5,2,1,03
005,165.73,2006035606,005,17,11,2006,10,10,27,1,4,6,1,4,01
005,177.07,2006035607,005,17,11,2006,10,10,04,1,4,2,1,4,01
405,20.4,2006035608,405,17,11,2006,10,17,06,1,4,2,1,1,01
405,11.37,2006035609,405,17,11,2006,10,17,06,1,4,5,1,1,01
405,15.49,2006035610,405,17,11,2006,10,17,04,1,4,1,1,1,01
405CI02389,0.42,2006035611,405,17,11,2006,10,17,05,7,4,1,1,1,01
090S101088,0.49,2006035612,090,17,11,2006,09,20,06,1,4,1,2,1,03
090R101399,0.38,2006035613,090,17,11,2006,10,18,06,1,1,2,1,1,02
515,2.96,2006035614,515,17,16,2006,10,16,02,1,3,1,2,1,02
169,3,2006035615,169,17,06,2006,10,17,34,1,4,2,1,6,01
395,170.17,2006035616,395,32,14,2006,10,18,05,7,1,1,1,1,02
014,25.75,2006035617,014,30,02,2006,10,17,33,1,4,6,2,1,02
005FI16049,0.72,2006035618,005,17,11,2006,10,18,04,1,1,1,2,1,03
099,32.71,2006035619,099,17,14,2006,10,09,06,6,1,1,1,1,01
099,30.39,2006035620,099,17,12,2006,11,25,33,2,4,1,1,4,02
005Q116735,0,2006035621,005,17,11,2006,10,13,12,7,1,1,1,4,01
005LX17150,0.2,2006035622,005,17,11,2006,10,08,33,1,4,5,2,1,02
509LX02959B,0.22,2006035624,509,17,12,2006,10,11,12,7,1,5,1,1,01
411,2.5,2006035625,411,08,16,2006,10,09,06,1,4,1,1,1,01
005,143.69,2006035626,005,17,11,2006,10,09,06,1,4,1,1,1,01
509,31.3,2006035627,509,17,12,2006,10,13,06,1,4,1,1,1,01
405,7.23,2006035628,405,17,11,2006,10,17,06,1,4,1,1,6,02
515,5.94,2006035629,515,17,16,2006,10,16,06,1,4,1,2,1,03
515,5.52,2006035630,515,17,16,2006,10,16,13,7,4,6,2,1,01
167,27.8,2006035631,167,17,14,2006,10,16,06,1,1,1,2,1,01
900CO2NDST,0.31,2006035632,900,17,14,2006,10,11,05,1,1,1,1,1,01
005,131.87,2006035633,005,27,11,2006,10,09,06,7,4,1,1,1,01
005,133.48,2006035634,005,27,11,2006,10,10,06,1,4,6,1,1,01
516,8.45,2006035635,516,17,14,2006,10,16,06,7,1,1,2,6,02
005,176.82,2006035636,005,17,11,2006,10,10,06,1,4,1,1,1,01
005,164.06,2006035637,005,17,11,2006,10,10,06,1,4,1,1,1,01
005,174.45,2006035638,005,17,11,2006,10,12,05,1,4,1,1,1,01
005,166.9,2006035639,005,17,11,2006,10,10,04,1,4,1,1,1,01
005,146.67,2006035640,005,17,11,2006,10,10,06,1,4,1,1,5,02
005,162.19,2006035641,005,17,11,2006,10,12,06,1,4,1,1,1,02
005,121.66,2006035642,005,27,11,2006,10,12,06,1,4,1,1,1,01
005,104.9,2006035643,005,34,11,2006,10,17,06,7,4,1,2,1,03
302,13.25,2006035644,302,27,14,2006,10,16,05,7,1,1,1,4,01
005,127.54,2006035645,005,27,11,2006,10,10,33,1,4,1,1,4,01
005,132.92,2006035646,005,27,11,2006,10,14,06,7,4,1,2,6,03
181,3.17,2006035647,181,17,14,2006,10,16,13,1,6,1,2,1,02
516,6.81,2006035648,516,17,14,2006,10,16,06,7,5,2,1,1,02
526,0.97,2006035649,526,31,12,2006,10,18,50,1,1,6,2,1,02
527,11.03,2006035650,527,31,14,2006,10,16,05,1,4,1,2,1,03
970,9.19,2006035651,970,19,02,2006,10,18,32,1,4,5,1,6,02
082,17.21,2006035652,082,19,01,2006,10,12,04,1,4,2,1,1,01
005,183.96,2006035653,005,31,11,2006,10,12,06,1,4,1,1,4,01
005,178.81,2006035654,005,31,11,2006,10,17,06,1,4,1,1,2,01
167,18.3,2006035655,167,17,12,2006,10,18,06,7,4,1,2,1,03
005,136.14,2006035656,005,27,11,2006,10,18,06,1,4,2,2,1,03
512,8.99,2006035657,512,27,12,2006,10,07,06,1,4,2,1,1,01
005,126.22,2006035658,005,27,11,2006,10,10,06,1,4,1,1,1,01
512S500063,0.13,2006035659,512,27,12,2006,10,13,06,1,4,6,1,2,01
005,133.35,2006035660,005,27,11,2006,10,18,06,7,4,2,2,1,03
005,134.15,2006035661,005,27,11,2006,10,09,14,1,4,2,1,1,01
005,133.26,2006035662,005,27,11,2006,10,17,06,7,4,1,1,2,01
002,279.07,2006035663,002,32,14,2006,10,09,06,1,5,1,1,1,01
291,0.13,2006035664,291,32,14,2006,10,09,13,1,1,1,1,1,01
005,186.26,2006035665,005,31,11,2006,10,10,06,1,4,1,1,4,01
009,22.32,2006035666,009,31,12,2006,10,12,06,6,4,1,1,1,02
005Q117988,0.15,2006035667,005,31,11,2006,10,18,06,7,1,2,2,1,03
002,282.72,2006035668,002,32,14,2006,10,16,04,1,5,1,2,1,03
099,5,2006035669,099,17,14,2006,10,07,06,7,1,1,1,1,01
018,0.21,2006035670,018,17,12,2006,10,08,06,1,1,1,1,4,01
099,7.74,2006035671,099,17,14,2006,09,24,07,7,1,1,1,4,01
524,4.46,2006035672,524,31,14,2006,10,16,06,7,4,1,2,1,03
005P100402,0.35,2006035673,005,06,11,2006,10,10,06,1,1,5,1,1,01
500,2.48,2006035674,500,06,12,2006,10,14,06,1,4,1,1,3,02
014,17.06,2006035676,014,06,12,2006,10,12,06,1,1,2,1,1,01
014,8.02,2006035677,014,06,12,2006,10,14,04,1,4,1,1,4,01
503,12.05,2006035678,503,06,06,2006,10,13,02,5,1,3,1,1,01
502,1.57,2006035679,502,06,14,2006,10,16,33,1,1,1,1,6,01
005,217.35,2006035680,005,31,01,2006,10,09,50,6,4,1,1,6,01
005,231.52,2006035681,005,29,01,2006,10,10,05,6,4,1,1,6,01
104,29.23,2006035682,104,17,14,2006,10,18,12,7,1,1,2,4,03
099,45.24,2006035683,099,31,14,2006,10,14,71,6,4,2,1,6,02
005Q119432,0.19,2006035684,005,31,11,2006,10,08,33,1,4,5,1,6,02
005LX10914,0.2,2006035686,005,34,11,2006,10,09,06,7,4,1,1,1,01
162,3.73,2006035687,162,27,16,2006,10,16,06,1,1,1,2,1,03
512,3.9,2006035688,512,27,12,2006,10,16,16,1,4,1,1,1,02
302,16.6,2006035689,302,27,14,2006,10,17,13,7,1,1,1,1,01
005,119.44,2006035690,005,27,11,2006,10,17,33,1,5,1,1,1,01
003,2.44,2006035691,003,23,14,2006,10,08,02,1,1,1,2,1,03
003,2.71,2006035692,003,23,14,2006,10,09,06,7,1,1,1,1,01
522,5.55,2006035693,522,17,14,2006,10,13,05,6,3,2,1,3,01
005Q514431,0.14,2006035694,005,17,11,2006,10,18,33,1,4,6,2,4,03
005,145.62,2006035695,005,17,11,2006,10,17,33,1,4,1,1,1,01
167,17.18,2006035696,167,17,12,2006,10,18,16,1,4,1,1,4,01
405,6.18,2006035697,405,17,11,2006,10,16,06,1,4,1,2,4,03
405,3.74,2006035698,405,17,11,2006,10,16,06,1,4,1,2,1,02
405,9.23,2006035699,405,17,11,2006,10,16,06,1,4,1,2,1,03
405,0.47,2006035700,405,17,11,2006,10,16,04,1,4,5,1,4,01
005,106.27,2006035701,005,34,11,2006,10,09,06,1,4,4,1,1,01
900,10.99,2006035702,900,17,14,2006,10,16,06,1,4,1,2,1,02
405,17.78,2006035703,405,17,11,2006,10,13,06,1,4,1,1,1,01
405,24.92,2006035704,405,17,11,2006,10,17,06,1,1,1,1,1,01
900,13.74,2006035705,900,17,06,2006,10,18,34,7,4,6,2,6,03
005Q115461,0.07,2006035706,005,17,11,2006,10,07,50,6,4,5,1,1,01
005,252.16,2006035707,005,37,11,2006,10,18,32,1,4,5,1,1,02
290,1.37,2006035708,290,32,14,2006,10,09,03,1,6,2,1,1,01
002,270.66,2006035709,002,32,02,2006,10,18,05,1,4,1,1,1,01
203,12.67,2006035710,203,17,06,2006,08,20,04,1,C,5,1,1,01
171,2.86,2006035712,171,13,14,2006,10,11,06,1,1,1,1,1,01
291,12.88,2006035713,291,33,07,2006,10,07,14,1,4,1,1,4,01
090Q127953,0.25,2006035714,090,32,11,2006,10,17,06,1,4,5,1,1,01
002,267.69,2006035715,002,32,02,2006,10,12,33,1,4,1,1,1,01
090,277.51,2006035716,090,32,11,2006,10,14,33,7,4,1,1,1,01
020,433.63,2006035717,020,26,06,2006,11,16,01,2,4,7,2,1,01
002,300.92,2006035719,002,32,02,2006,10,17,32,5,4,3,1,6,01
526S100332,0.04,2006035720,526,31,12,2006,10,13,05,6,4,2,1,4,01
529,3.97,2006035721,529,31,14,2006,10,16,33,1,4,6,2,1,02
529,1.33,2006035722,529,31,14,2006,10,09,06,1,1,1,1,1,01
163,1.01,2006035723,163,27,14,2006,10,13,34,1,4,1,1,4,01
