rd_inv,milepost,caseno,rte_nbr,county,func_cls,accyr,month,daymth,acctype,severity,loc_type,rd_char1,rdsurf,light,weather
167COPUYALP,0.54,2007048631,167,27,14,2007,09,24,06,1,1,1,1,1,01
161,24.98,2007048632,161,27,14,2007,12,23,12,7,6,2,2,4,03
512LX00874,0.01,2007048633,512,27,12,2007,12,20,06,1,1,1,1,1,02
161,25.23,2007048634,161,27,14,2007,12,28,06,7,1,5,2,3,03
090LX29192,0.36,2007048635,090,32,11,2007,12,09,06,7,1,2,4,4,04
530,0.35,2007048636,530,31,06,2007,12,09,50,1,1,1,1,6,01
005,210.09,2007048637,005,31,01,2007,12,09,13,1,4,3,4,1,04
516,10.94,2007048638,516,17,14,2007,12,10,03,7,3,1,2,1,02
099,32.21,2007048639,099,17,14,2007,12,11,05,1,1,2,1,1,01
099,31.2,2007048640,099,17,14,2007,12,26,06,1,1,1,2,1,02
099,31.96,2007048641,099,17,14,2007,04,23,13,1,6,1,1,1,01
099,27.85,2007048642,099,17,12,2007,12,16,33,6,1,1,2,4,03
525,2.75,2007048643,525,31,12,2007,12,09,50,1,4,5,4,1,04
005,192.62,2007048644,005,31,11,2007,09,17,06,7,4,1,2,1,02
024,29.05,2007048646,024,39,06,2007,12,25,54,1,4,5,1,6,01
082,40.33,2007048647,082,39,11,2007,12,11,33,1,4,1,4,6,04
528,0.91,2007048648,528,31,16,2007,12,20,06,7,4,6,2,4,03
164,1.97,2007048649,164,17,16,2007,12,19,05,1,1,1,2,4,03
164,1.76,2007048650,164,17,16,2007,12,31,12,1,1,3,1,4,02
164,0.68,2007048651,164,17,16,2007,12,28,06,1,4,1,2,4,03
164,0.38,2007048652,164,17,16,2007,12,16,34,1,4,5,2,4,02
164,0.07,2007048653,164,17,16,2007,12,13,07,1,1,1,1,1,02
099,40.78,2007048654,099,31,14,2007,12,11,07,1,3,1,1,2,01
099,41.93,2007048655,099,31,14,2007,12,15,02,7,3,1,1,1,02
525LX00062,0.01,2007048656,525,31,12,2007,12,13,13,1,1,1,2,1,03
005,126.27,2007048657,005,27,11,2007,06,29,33,7,4,1,2,1,02
520,0.77,2007048658,520,17,12,2007,12,21,06,1,1,2,2,1,02
028,10.74,2007048659,028,09,12,2007,12,28,34,1,4,1,4,1,01
243,12.92,2007048660,243,13,06,2007,12,21,50,0,4,1,1,6,01
203,24.01,2007048661,203,31,14,2007,12,09,02,1,1,1,2,4,06
028,40.14,2007048662,028,13,06,2007,12,11,60,1,4,1,3,6,04
532,4.78,2007048663,532,31,07,2007,12,17,16,1,2,1,1,6,02
522,6.87,2007048664,522,17,14,2007,12,26,03,1,3,1,1,1,01
512,0.52,2007048665,512,27,12,2007,12,25,04,1,4,1,2,4,03
509S100051,0.24,2007048666,509,27,12,2007,12,17,33,7,4,1,2,6,03
512,4.88,2007048667,512,27,12,2007,12,09,06,1,4,1,1,4,01
005,128.53,2007048668,005,27,11,2007,12,09,05,7,4,1,1,4,02
410,8.16,2007048669,410,27,16,2007,12,28,60,1,4,1,2,6,03
007,44.78,2007048670,007,27,14,2007,12,30,34,6,8,1,4,4,01
705,0.15,2007048671,705,27,11,2007,10,16,06,1,4,,1,1,02
510,6.68,2007048672,510,34,06,2007,12,12,07,1,1,1,1,4,01
510,3.32,2007048673,510,34,16,2007,12,31,60,1,4,3,9,9,00
527,2.59,2007048674,527,31,14,2007,12,09,07,7,1,2,2,1,02
527,2.93,2007048675,527,31,14,2007,12,18,06,1,1,1,2,4,03
405,2.05,2007048676,405,17,11,2007,12,29,06,7,4,1,2,1,03
005,147.04,2007048677,005,17,11,2007,11,12,33,1,4,1,1,1,01
005,158.13,2007048678,005,17,11,2007,08,13,34,5,4,1,1,1,01
099,46.01,2007048679,099,31,14,2007,11,16,06,6,1,1,2,1,02
524,11.05,2007048680,524,31,16,2007,12,26,13,1,1,3,2,2,03
525LX00062,0.01,2007048681,525,31,12,2007,12,15,03,1,1,1,2,1,02
524,7.63,2007048682,524,31,16,2007,12,09,34,1,1,1,2,4,02
410,4.76,2007048683,410,27,16,2007,12,27,06,1,6,1,1,1,01
005,163.92,2007048684,005,17,11,2007,07,20,06,6,4,2,2,1,02
520,0.92,2007048685,520,17,12,2007,12,11,06,7,4,1,1,1,01
005,158.76,2007048686,005,17,11,2007,08,19,06,6,4,1,2,4,03
405,7.32,2007048687,405,17,11,2007,12,30,34,1,4,1,2,4,02
018,8.54,2007048688,018,17,12,2007,12,21,04,1,4,2,1,3,02
405,2,2007048689,405,17,11,2007,12,10,33,1,5,1,1,1,01
405LX00096,0,2007048690,405,17,11,2007,12,23,05,1,1,1,2,4,03
090RL090EXP,4.03,2007048691,090,17,11,2007,12,09,33,1,4,6,1,4,01
090S102212,0.06,2007048692,090,17,01,2007,12,20,34,1,4,4,4,6,01
520,6.25,2007048693,520,17,12,2007,10,16,05,6,4,1,1,1,01
090,8.56,2007048694,090,17,11,2007,10,18,16,1,4,1,2,4,03
410,41.41,2007048695,410,27,06,2007,12,27,33,1,4,9,3,6,04
090,16.39,2007048696,090,17,11,2007,12,09,33,7,5,1,4,1,04
405Q102474,0.09,2007048697,405,17,11,2007,12,19,06,1,2,1,2,4,02
405,24.77,2007048698,405,17,11,2007,12,20,06,6,4,1,1,4,02
405,19.49,2007048699,405,17,11,2007,12,03,99,1,4,,7,2,02
520P101237,0.46,2007048700,520,17,12,2007,12,17,06,7,1,5,1,1,02
405,14.13,2007048701,405,17,11,2007,12,18,05,1,4,1,2,4,03
090,26.87,2007048702,090,17,01,2007,12,27,34,1,4,2,3,6,04
520,10.91,2007048703,520,17,12,2007,12,21,06,7,4,1,2,1,02
405Q501379,0.14,2007048704,405,17,11,2007,12,28,33,1,1,6,2,1,03
542,0.55,2007048705,542,37,16,2007,12,10,06,7,5,1,8,1,01
542,0.55,2007048706,542,37,16,2007,12,10,02,1,1,1,4,1,01
531,6.72,2007048707,531,31,16,2007,12,20,13,1,3,1,2,1,03
009,28.21,2007048708,009,31,12,2007,12,26,07,1,1,1,2,4,04
096,2.38,2007048709,096,31,16,2007,12,17,06,7,1,2,2,2,03
527,8.55,2007048710,527,31,14,2007,12,14,03,1,3,1,2,1,02
005,175.21,2007048711,005,17,11,2007,07,24,03,1,4,6,1,1,01
520,0.1,2007048712,520,17,12,2007,12,27,33,1,4,3,2,4,03
523,1.76,2007048713,523,17,14,2007,12,11,16,7,1,2,1,1,01
542,26.91,2007048714,542,37,07,2007,12,26,34,7,4,5,2,3,03
005,248.89,2007048715,005,37,11,2007,12,09,60,1,4,1,3,1,04
005,263.69,2007048716,005,37,11,2007,12,06,33,1,4,5,2,4,02
548,0.29,2007048717,548,37,16,2007,12,10,06,1,1,1,2,6,01
543,0.9,2007048718,543,37,02,2007,06,23,16,7,4,2,2,1,03
005,255.05,2007048719,005,37,11,2007,11,07,06,7,4,1,2,1,03
542,42.08,2007048720,542,37,07,2007,12,09,62,1,4,6,3,1,04
542,45.45,2007048721,542,37,07,2007,12,10,50,6,4,5,4,1,01
542,6.16,2007048722,542,37,06,2007,12,29,34,7,4,6,4,2,01
542,10.52,2007048723,542,37,06,2007,12,21,27,1,4,1,1,1,02
195,92.17,2007048724,195,32,12,2007,12,22,32,1,4,2,1,1,01
090,289.38,2007048725,090,32,11,2007,12,26,33,1,4,1,3,1,02
020,430.23,2007048726,020,26,06,2007,12,28,34,1,4,2,3,6,02
090,285.85,2007048727,090,32,11,2007,12,10,33,6,1,1,2,1,01
099,5.94,2007048728,099,17,14,2007,12,23,05,7,4,1,1,4,02
002,284.09,2007048729,002,32,14,2007,12,18,01,1,1,1,2,4,03
099,5.28,2007048730,099,17,14,2007,12,11,07,1,1,1,1,4,01
516,6.2,2007048731,516,17,14,2007,12,11,01,1,1,2,1,1,01
167LX02240,0.16,2007048732,167,17,12,2007,12,10,06,1,1,2,1,1,01
099,10.16,2007048733,099,17,14,2007,12,17,06,1,4,2,1,4,01
099,11.21,2007048734,099,17,14,2007,12,26,06,1,3,2,1,4,02
099,11.35,2007048735,099,17,14,2007,12,27,04,1,5,2,2,4,03
527,2.65,2007048736,527,31,14,2007,12,27,06,7,4,1,2,1,03
522,9.8,2007048737,522,17,14,2007,12,23,07,1,1,1,2,4,03
012,335.9,2007048738,012,36,12,2007,12,17,12,1,1,2,1,1,02
528,2.15,2007048739,528,31,16,2007,12,13,06,1,4,2,2,1,03
523,1.61,2007048740,523,17,14,2007,12,28,04,7,7,1,1,1,01
513,1.17,2007048741,513,17,14,2007,12,12,71,7,6,1,1,4,02
513,3.28,2007048742,513,17,14,2007,12,09,33,1,4,5,1,4,01
099,29.41,2007048743,099,17,12,2007,12,18,32,0,5,1,2,4,02
099,33.54,2007048744,099,17,14,2007,12,21,13,1,3,1,1,1,01
099,33.2,2007048745,099,17,14,2007,12,28,06,1,1,1,1,1,01
099,33.73,2007048746,099,17,14,2007,12,27,34,1,5,2,2,4,01
005LX17276,0.11,2007048747,005,17,11,2007,12,29,04,1,2,1,2,4,02
285COWENTCH,0.31,2007048748,285,04,14,2007,12,26,71,6,1,1,1,1,01
164,0.68,2007048749,164,17,16,2007,12,31,06,1,4,1,1,1,01
097,238.45,2007048750,097,24,02,2007,12,20,33,1,4,5,4,1,01
509LX02560,0.07,2007048752,509,17,12,2007,12,29,12,1,1,1,2,4,03
005,154.39,2007048753,005,17,11,2007,12,12,05,1,4,9,2,4,03
515,4.85,2007048754,515,17,16,2007,12,24,01,7,1,1,1,4,02
702,5.72,2007048755,702,27,06,2007,12,15,60,7,4,1,2,6,01
005S113707,0.1,2007048756,005,27,11,2007,12,29,07,1,4,1,4,4,01
518,2.41,2007048757,518,17,12,2007,12,18,06,1,4,2,2,1,03
167S102109,0.07,2007048758,167,17,12,2007,12,20,99,1,4,6,1,1,01
509LX02959B,0.34,2007048759,509,17,12,2007,12,14,02,7,1,1,2,4,03
018,20.91,2007048760,018,17,02,2007,12,09,33,7,4,6,4,1,02
515,1.25,2007048761,515,17,16,2007,12,27,04,1,4,1,2,1,03
518R100275,0.15,2007048762,518,17,12,2007,12,10,06,7,4,1,1,1,01
405,1.13,2007048763,405,17,11,2007,12,17,06,7,1,1,2,4,02
405,7.94,2007048764,405,17,11,2007,12,18,06,1,4,1,2,1,03
527,11.46,2007048765,527,31,14,2007,12,26,02,1,1,2,2,4,03
002CODIVISN,1.15,2007048766,002,32,14,2007,12,20,03,7,1,1,1,1,01
002,280.89,2007048767,002,32,14,2007,12,10,12,1,3,5,3,4,04
099,8.25,2007048768,099,17,14,2007,12,27,71,6,1,1,2,1,03
291,17.37,2007048769,291,33,07,2007,12,05,50,6,4,1,4,1,02
090,285.99,2007048770,090,32,11,2007,12,15,06,1,4,1,3,4,04
027,87.99,2007048771,027,32,14,2007,12,22,06,1,2,1,3,4,04
395LX02004,0.19,2007048772,395,11,12,2007,12,18,03,1,1,2,2,1,03
182LX00731,0.23,2007048773,182,11,11,2007,12,20,03,0,1,1,1,4,01
529,5.03,2007048774,529,31,12,2007,12,26,33,1,4,6,2,6,01
526,3.74,2007048775,526,31,12,2007,12,29,33,7,4,3,4,1,02
099,48.29,2007048776,099,31,14,2007,12,11,05,7,1,1,1,4,02
526,3.88,2007048777,526,31,12,2007,12,17,16,1,4,2,2,4,01
112,53,2007048778,112,05,07,2007,12,22,12,6,4,5,2,3,01
101,260.49,2007048779,101,05,02,2007,12,18,01,6,1,1,1,3,01
303,3.78,2007048780,303,18,14,2007,12,24,06,7,4,1,1,1,01
303LX00847,0,2007048781,303,18,12,2007,09,06,04,1,1,1,1,1,01
016,24.38,2007048782,016,18,12,2007,12,30,50,1,4,2,4,4,01
303P500646,0.14,2007048783,303,18,12,2007,12,29,60,1,4,6,4,1,04
231,72.11,2007048784,231,33,07,2007,12,16,60,6,4,1,3,6,02
020,359.73,2007048785,020,33,06,2007,12,10,34,7,4,6,4,6,01
395,217.29,2007048786,395,33,02,2007,12,29,32,1,4,1,3,6,02
101,209.32,2007048787,101,05,02,2007,12,24,60,6,4,1,2,1,01
195,14.51,2007048788,195,38,02,2007,12,29,34,6,4,6,4,1,01
005LX13069,0.31,2007048789,005,27,11,2007,12,19,16,1,1,2,2,4,03
007,53.15,2007048790,007,27,14,2007,12,19,02,7,1,1,2,4,03
007,54.91,2007048791,007,27,14,2007,12,22,04,1,4,1,2,1,02
005LX13487,0.07,2007048792,005,27,11,2007,12,13,06,1,1,1,1,1,02
005,197.06,2007048793,005,31,11,2007,10,27,05,1,4,1,1,1,01
005,204.24,2007048794,005,31,11,2007,12,09,33,1,4,1,3,1,04
405,29.79,2007048795,405,31,11,2007,12,29,07,1,5,6,4,2,02
405,25.1,2007048796,405,31,11,2007,12,19,06,7,4,2,2,3,02
203,18.63,2007048797,203,31,06,2007,12,21,50,6,4,1,4,6,01
009,10.96,2007048798,009,31,12,2007,12,26,02,1,1,6,2,1,01
527,4.1,2007048799,527,31,14,2007,12,18,06,1,4,1,2,2,03
005S518230,0.09,2007048800,005,31,11,2007,12,14,06,1,4,1,2,4,03
005,192.76,2007048801,005,31,11,2007,10,18,33,1,4,1,1,1,01
005,194.4,2007048802,005,31,11,2007,10,26,06,6,2,2,1,1,01
002,0.83,2007048803,002,31,12,2007,09,28,16,7,4,7,2,1,03
527,2.59,2007048804,527,31,14,2007,12,16,12,1,1,1,2,4,03
005P118205,0.6,2007048805,005,31,11,2007,12,23,33,1,4,6,2,4,03
525,2.79,2007048806,525,31,12,2007,12,29,16,7,4,2,4,2,01
405,29.96,2007048807,405,31,11,2007,12,29,02,1,4,2,4,6,02
525,2.74,2007048808,525,31,12,2007,12,31,33,1,5,6,4,4,02
405,25.26,2007048809,405,31,11,2007,12,28,06,1,4,2,1,6,01
005,189.6,2007048810,005,31,11,2007,08,15,33,6,4,1,1,6,01
522,20.5,2007048811,522,31,12,2007,11,10,16,7,4,1,1,5,02
020,62.62,2007048812,020,29,14,2007,12,21,02,1,1,1,2,4,03
020,56.17,2007048813,020,29,14,2007,12,14,34,1,4,1,2,6,02
518,2.26,2007048814,518,17,12,2007,12,12,06,1,1,2,2,4,03
009,60.22,2007048815,009,29,07,2007,12,23,34,7,4,5,2,6,02
009,51.69,2007048816,009,29,07,2007,11,04,34,1,8,6,2,5,03
009,61.36,2007048817,009,29,07,2007,12,24,34,1,5,2,1,1,01
005,130.75,2007048818,005,27,11,2007,12,23,14,7,4,1,2,1,03
005,134.75,2007048819,005,27,11,2007,06,22,06,5,4,1,1,1,01
005,124.72,2007048820,005,27,11,2007,09,15,33,1,4,1,1,4,02
005Q112509,0.25,2007048825,005,27,11,2007,11,15,04,7,1,6,2,4,03
512R100617,0.19,2007048826,512,27,12,2007,12,09,62,1,4,2,2,4,02
005LX12586,0,2007048827,005,27,11,2007,12,26,06,7,1,1,1,1,01
906,1.22,2007048828,906,19,07,2007,12,19,13,1,3,2,3,1,02
090,51.64,2007048829,090,19,01,2007,12,15,33,1,4,6,3,1,04
090,91.36,2007048830,090,19,01,2007,12,28,50,6,4,6,4,3,02
538,2.28,2007048831,538,29,16,2007,12,23,06,1,1,1,1,1,01
538,0.7,2007048832,538,29,16,2007,12,21,06,7,1,1,2,4,03
012,36.95,2007048833,012,14,02,2007,12,29,33,1,4,1,4,1,02
310,1.71,2007048834,310,18,14,2007,12,13,07,1,1,1,2,1,02
167,28.32,2007048835,167,17,14,2007,12,11,13,1,3,1,1,4,01
167,27.8,2007048836,167,17,14,2007,12,28,06,1,1,1,2,4,03
167,27.64,2007048837,167,17,12,2007,12,18,06,7,4,1,1,3,01
900,7.78,2007048838,900,17,14,2007,12,14,03,1,3,2,2,1,03
900,7.78,2007048839,900,17,14,2007,12,15,33,1,4,6,2,4,03
900,15.98,2007048840,900,17,14,2007,12,20,05,1,1,5,2,4,02
002,21.65,2007048841,002,31,02,2007,12,22,01,1,1,1,2,4,03
405,20.4,2007048842,405,17,11,2007,12,11,06,1,4,1,1,4,02
405,23.21,2007048843,405,17,11,2007,12,20,06,1,4,2,,4,01
405,20.88,2007048844,405,17,11,2007,12,28,06,6,4,1,2,4,03
405R101056,0.28,2007048845,405,17,11,2007,12,23,06,7,2,2,2,4,03
520,2.75,2007048846,520,17,12,2007,12,30,15,1,4,1,1,1,01
405,18.58,2007048847,405,17,11,2007,12,18,06,1,4,1,2,1,03
090Q101432B,0,2007048848,090,17,11,2007,12,10,13,7,1,1,2,1,02
005,145.84,2007048849,005,17,11,2007,12,06,06,1,4,1,1,1,01
520,7.04,2007048850,520,17,12,2007,12,23,33,1,5,1,2,4,03
202,3.25,2007048851,202,17,16,2007,12,27,50,1,4,5,1,6,02
518,2.26,2007048852,518,17,12,2007,12,17,33,7,4,2,2,4,03
002,281.73,2007048853,002,32,14,2007,12,20,13,7,1,1,1,9,02
002COBROWNE,0.5,2007048854,002,32,14,2007,12,11,02,1,1,1,4,4,01
002,278.81,2007048855,002,32,14,2007,12,05,12,1,1,1,1,4,01
008,10.12,2007048856,008,14,02,2007,12,08,33,1,4,1,1,1,01
101COABERDN,1.44,2007048857,101,14,14,2007,11,18,03,1,3,2,2,4,02
101,89.2,2007048858,101,14,14,2007,12,12,34,6,7,1,4,1,02
101,84.96,2007048859,101,14,14,2007,12,12,12,1,1,1,4,4,01
101COABERDN,3.85,2007048860,101,14,14,2007,12,18,33,1,5,1,2,4,03
101COABERDN,3.37,2007048861,101,14,14,2007,09,11,04,1,1,1,1,1,01
167,27.8,2007048862,167,17,14,2007,12,30,06,1,1,1,1,1,01
900,0,2007048863,900,17,14,2007,12,19,06,7,1,4,2,4,03
900,1.69,2007048864,900,17,14,2007,10,05,06,1,4,1,1,1,01
405,2.05,2007048865,405,17,11,2007,12,21,06,1,4,1,1,4,01
405,0.86,2007048866,405,17,11,2007,12,21,04,1,4,1,1,1,01
167,25.71,2007048867,167,17,12,2007,12,13,06,1,4,1,2,1,03
169,21.44,2007048868,169,17,14,2007,12,14,54,1,4,1,1,4,02
167,15.72,2007048869,167,17,12,2007,12,17,06,1,5,1,2,9,03
518,2.19,2007048870,518,17,12,2007,08,31,06,7,4,1,1,4,01
082R103664,0.32,2007048871,082,39,11,2007,12,20,02,1,1,5,1,4,01
002,13.03,2007048872,002,31,14,2007,12,06,07,7,1,1,1,1,01
202,8.2,2007048873,202,17,14,2007,12,10,06,1,1,1,1,1,02
202COREDMND,0,2007048874,202,17,14,2007,12,10,06,7,1,1,1,1,02
908,2.89,2007048875,908,17,14,2007,10,05,06,1,4,1,1,4,01
524,4.5,2007048876,524,31,14,2007,12,16,06,1,1,1,1,1,01
524,5.1,2007048877,524,31,14,2007,12,13,06,1,8,1,2,4,03
524,4.82,2007048878,524,31,14,2007,12,19,06,1,2,1,2,1,02
524,5.75,2007048879,524,31,16,2007,12,23,06,1,1,1,2,4,03
524,3.69,2007048880,524,31,14,2007,12,23,07,1,1,2,2,2,03
099,39.58,2007048881,099,31,14,2007,12,06,06,7,4,1,1,4,01
524,4.5,2007048882,524,31,14,2007,12,17,04,1,1,1,2,1,02
524,5.94,2007048883,524,31,16,2007,12,28,16,1,7,2,2,1,02
507,23.71,2007048884,507,34,06,2007,12,12,32,1,4,1,1,5,02
090,89.36,2007048885,090,19,01,2007,11,18,33,6,4,6,3,1,04
090,83.14,2007048886,090,19,01,2007,12,28,50,7,4,1,3,6,04
003P204796,0.3,2007048887,003,18,12,2007,12,28,33,1,4,6,4,6,02
307,4.01,2007048888,307,18,02,2007,12,24,34,6,4,2,4,2,01
516,14.9,2007048889,516,17,16,2007,12,12,06,1,1,1,1,3,01
169,13.53,2007048890,169,17,14,2007,12,21,06,7,1,1,1,1,01
516,11.78,2007048891,516,17,16,2007,12,13,06,1,1,1,2,1,02
020,400.25,2007048892,020,26,06,2007,06,24,32,1,4,1,1,1,02
503,28.33,2007048893,503,08,06,2007,08,24,34,1,4,5,1,1,01
005,2.05,2007048894,005,06,11,2007,08,19,06,6,4,1,2,4,03
005,123.84,2007048895,005,27,11,2007,08,31,06,7,4,1,1,1,01
504,10.33,2007048896,504,08,06,2007,08,31,62,7,4,1,1,1,01
504,0.77,2007048897,504,08,06,2007,09,24,06,6,3,2,1,1,01
005,134.58,2007048898,005,27,11,2007,10,16,06,7,4,1,2,1,01
104,22.36,2007048899,104,18,02,2007,09,16,06,1,6,1,2,1,03
005,166.06,2007048901,005,17,11,2007,10,16,05,1,4,1,1,1,01
082,39.83,2007048902,082,39,11,2007,11,26,05,1,4,5,4,6,04
002,273.67,2007048903,002,32,12,2007,12,22,33,1,4,2,3,3,04
516,0.43,2007048904,516,17,14,2007,12,02,34,7,8,8,2,4,03
509,24.1,2007048905,509,17,14,2007,12,22,07,1,1,5,2,1,03
099,3.98,2007048906,099,17,14,2007,12,16,12,6,5,1,2,3,03
405,7.69,2007048907,405,17,11,2007,12,20,06,1,4,1,2,1,03
005,161.06,2007048908,005,17,11,2007,12,18,06,7,4,1,2,1,03
405,2.05,2007048909,405,17,11,2007,12,10,06,1,4,1,1,1,01
908,0.41,2007048910,908,17,14,2007,12,17,33,1,1,2,2,1,02
509,14.68,2007048911,509,17,16,2007,12,17,02,6,6,2,1,4,01
018,0.1,2007048912,018,17,14,2007,12,19,71,5,3,1,2,4,03
099,8.25,2007048913,099,17,14,2007,12,30,06,1,5,1,1,1,01
900,3.87,2007048914,900,17,14,2007,12,15,04,7,1,1,2,4,03
900,4.15,2007048915,900,17,14,2007,12,15,07,7,1,1,1,1,01
027,1.66,2007048916,027,38,14,2007,12,22,34,1,1,6,3,1,04
004,60.18,2007048917,004,08,14,2007,12,17,06,1,4,1,2,1,02
202,7.45,2007048918,202,17,14,2007,12,13,03,1,1,1,2,4,03
202,26.01,2007048919,202,17,06,2007,12,23,32,1,4,1,2,6,01
507,35.04,2007048920,507,27,06,2007,12,20,34,6,4,5,2,6,03
165,21.16,2007048921,165,27,16,2007,12,22,03,7,1,1,2,4,02
410,11.82,2007048922,410,27,16,2007,12,29,04,1,3,1,1,1,01
009,28.21,2007048923,009,31,12,2007,12,17,02,7,1,1,2,4,02
531,6.63,2007048924,531,31,16,2007,12,20,03,1,6,1,2,4,03
005LX22887,0,2007048925,005,29,11,2007,11,27,02,1,1,1,1,4,01
020FTANACOR,0,2007048927,020,29,12,2007,06,12,07,1,4,1,1,1,01
020SPANACRT,6.82,2007048928,020,29,14,2007,06,29,06,7,4,1,1,1,01
527,2.39,2007048929,527,31,14,2007,12,17,13,6,1,1,1,4,01
395,212.11,2007048930,395,33,02,2007,12,13,06,1,1,1,2,1,01
101COABERDN,2.05,2007048931,101,14,14,2007,12,27,71,7,1,1,2,4,03
527,2.93,2007048932,527,31,14,2007,12,14,05,1,5,1,2,3,03
203,14.83,2007048933,203,17,14,2007,12,12,06,1,3,1,2,3,02
155,25.21,2007048934,155,13,06,2007,12,24,34,1,4,5,4,1,01
101COABERDN,1.24,2007048935,101,14,14,2007,12,28,06,1,4,1,2,1,03
101,86.2,2007048936,101,14,14,2007,12,29,04,1,4,1,2,4,01
101COABERDN,0.28,2007048937,101,14,14,2007,12,27,06,1,4,1,2,1,04
410,15.56,2007048938,410,17,16,2007,12,19,07,7,1,1,2,1,03
028,4.37,2007048940,028,09,12,2007,04,30,16,1,4,1,1,1,01
028P100384B,0.22,2007048941,028,09,12,2007,12,17,06,7,1,5,1,4,02
215,5.16,2007048942,215,24,06,2007,12,17,16,5,5,1,4,1,04
410LX00932,0.12,2007048943,410,27,12,2007,12,21,13,6,1,1,2,4,02
507,29.01,2007048944,507,34,06,2007,12,28,06,7,1,1,1,4,03
405LX00096,0.15,2007048945,405,17,11,2007,12,30,06,0,1,1,1,4,01
003,25.71,2007048946,003,23,02,2007,11,25,06,0,3,1,1,1,01
548,0.29,2007048947,548,37,16,2007,12,18,60,1,5,1,2,4,02
099,36.23,2007048948,099,17,14,2007,12,29,03,1,1,1,2,4,03
104,30.02,2007048949,104,17,14,2007,11,28,06,1,1,2,1,4,02
099,16.12,2007048950,099,17,14,2007,12,30,02,1,1,1,1,4,01
522,7.56,2007048951,522,17,14,2007,12,17,04,7,4,1,2,1,03
509LX02560,0,2007048952,509,17,12,2007,12,18,06,1,5,1,2,4,03
099,10.47,2007048953,099,17,14,2007,12,11,16,1,2,2,1,1,02
181,3.78,2007048954,181,17,14,2007,12,19,03,1,1,1,2,1,03
205S503061,0.25,2007048955,205,06,11,2007,12,29,33,1,4,1,2,1,02
002,284.92,2007048956,002,32,14,2007,12,23,12,1,3,1,3,1,04
260,5.06,2007048957,260,11,07,2007,11,26,62,6,1,2,3,6,04
542,48.95,2007048958,542,37,07,2007,12,18,50,1,4,2,3,1,04
099,19.86,2007048959,099,17,12,2007,12,19,13,1,1,1,2,1,03
099,26.71,2007048960,099,17,12,2007,12,19,02,1,1,3,2,4,01
160,0.09,2007048961,160,18,16,2007,12,07,06,7,1,2,1,4,01
101,249.14,2007048962,101,05,14,2007,11,01,16,1,2,1,1,4,01
099,0.32,2007048963,099,27,14,2007,12,30,12,1,3,1,1,3,02
097,150.44,2007048964,097,04,02,2007,12,14,50,6,4,6,3,6,04
516,14.57,2007048965,516,17,16,2007,12,19,06,6,4,2,2,1,02
090,48.87,2007048966,090,17,01,2007,12,27,34,1,4,2,3,1,04
202,24.05,2007048967,202,17,06,2007,12,14,06,1,7,1,2,1,03
395,172.35,2007048968,395,32,12,2007,12,01,34,1,4,1,4,1,04
099LX02297,0.4,2007048969,099,17,12,2007,12,19,07,1,1,1,2,4,03
005P215375,0.08,2007048970,005,17,11,2007,12,13,03,1,1,2,2,4,02
005,164.53,2007048971,005,17,11,2007,11,28,06,7,4,1,2,4,03
005CD16563,1.42,2007048972,005,17,11,2007,11,28,06,1,4,1,2,4,03
410,102.77,2007048973,410,39,07,2007,06,02,06,6,4,1,1,1,01
405,12.06,2007048974,405,17,11,2007,12,11,06,7,4,1,1,4,02
164,7.71,2007048975,164,17,06,2007,12,28,62,0,4,2,2,1,03
526,0.4,2007048976,526,31,14,2007,11,15,34,1,1,1,2,4,03
005,26.28,2007048977,005,08,01,2007,12,03,34,1,4,2,7,2,03
012,88.51,2007048978,012,21,02,2007,12,30,34,7,4,2,3,1,04
012,148.14,2007048979,012,21,02,2007,12,28,33,1,4,2,3,1,04
090LX17460,0.25,2007048980,090,13,11,2007,12,27,33,1,1,2,3,6,04
432,9.9,2007048981,432,08,12,2007,12,13,33,1,5,1,1,1,02
539,7.45,2007048982,539,37,02,2007,12,07,06,1,2,1,9,9,00
002COBROWNE,0.11,2007048983,002,32,14,2007,12,26,33,0,1,6,4,1,02
099,7.29,2007048984,099,17,14,2007,12,20,02,1,1,1,1,4,01
509,15.17,2007048985,509,17,16,2007,12,17,06,7,4,1,1,4,02
099,6.91,2007048986,099,17,14,2007,12,24,12,1,3,1,1,4,01
162,7.16,2007048988,162,27,16,2007,12,31,06,7,1,1,1,3,01
181,0.61,2007048989,181,17,14,2007,12,22,07,1,1,1,2,2,03
005P115375,0.49,2007048990,005,17,11,2007,12,19,33,1,1,6,2,4,03
005LX10914,0.11,2007048991,005,34,11,2007,12,17,07,6,1,1,2,4,03
182,14.05,2007048992,182,11,11,2007,12,01,06,7,4,1,3,1,04
119,2.95,2007048993,119,23,07,2007,12,28,07,1,3,1,3,6,04
105,32.61,2007048994,105,14,06,2007,11,25,34,1,4,5,1,6,01
090,272.12,2007048995,090,32,11,2007,12,24,50,6,4,1,4,6,02
012,327.66,2007048996,012,36,02,2007,12,28,15,1,3,1,2,1,02
303LX00847,0.05,2007048997,303,18,12,2007,12,15,13,1,1,2,2,4,03
005,108.99,2007048998,005,34,11,2007,11,28,34,6,4,5,2,1,03
908,2.05,2007048999,908,17,14,2007,11,26,03,1,1,4,2,4,03
202,7.69,2007049000,202,17,14,2007,12,17,06,1,1,1,1,1,02
